layer,head,bucket_index,bucket_pair_lo,bucket_pair_hi,bucket_pairs,base_alpha,chosen_bucket_alpha,residual_gamma,head_fakeq_err_before,head_fakeq_err_after,head_fakeq_err_delta,head_fakeq_err_gain_pct
17,3,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.184599706373417,5.0780529267188985,0.10654677965451853,2.0550627953695404
17,3,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.184599706373417,5.078129232350286,0.10647047402313081,2.0535910205805648
17,3,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.184599706373417,5.090916080440207,0.09368362593320967,1.806959673628122
17,4,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.78150665381946,4.646227024529853,0.1352796292896068,2.8292259968214335
17,4,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.78150665381946,4.679321251350887,0.10218540246857355,2.137096314337407
17,4,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.78150665381946,4.7059006306337094,0.07560602318575071,1.5812175671732411
17,4,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.78150665381946,4.711207544508729,0.07029910931073147,1.4702292478162013
17,5,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.929442206712841,4.8245193013328365,0.10492290538000493,2.1284944823396543
17,5,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.929442206712841,4.846152020245507,0.08329018646733477,1.6896472861353649
17,5,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.929442206712841,4.8414030711369715,0.08803913557586984,1.7859857542498307
17,5,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.929442206712841,4.792428633504123,0.13701357320871832,2.779494463331678
17,6,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.653947035841379,4.5063395149995715,0.14760752084180773,3.1716631002682223
17,6,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.653947035841379,4.606782408194562,0.047164627646817614,1.0134328406316038
17,6,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.653947035841379,4.578607369711177,0.07533966613020215,1.6188337673374837
17,6,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.653947035841379,4.370814851039015,0.2831321848023647,6.083700193016436
17,7,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.885481306601374,4.786489391445131,0.09899191515624306,2.0262469333877693
17,7,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.885481306601374,4.796598124607778,0.08888318199359624,1.81933317140105
17,7,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.885481306601374,4.791577847263004,0.09390345933837008,1.9220922862090493
17,7,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.885481306601374,4.785075791635059,0.10040551496631522,2.0551816426079657
18,0,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.794690573629296,4.6799782318640215,0.11471234176527467,2.3924868561110135
18,0,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.794690573629296,4.716929285466684,0.07776128816261174,1.6218207821438426
18,0,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.794690573629296,4.616138706361667,0.17855186726762895,3.7239497424434584
18,0,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.794690573629296,4.726103291152907,0.0685872824763889,1.4304840202539368
18,1,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.94242323960811,4.789355559874905,0.1530676797332049,3.0970168338991098
18,1,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.94242323960811,4.904971412389242,0.037451827218868416,0.7577624457317421
18,1,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.94242323960811,4.901593369993909,0.04082986961420065,0.8261103437478595
18,1,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.94242323960811,4.8000007456005855,0.1424224940075245,2.88163289752614
18,2,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.9092938881869,4.775060082091829,0.13423380609507074,2.734279290512102
18,2,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.9092938881869,4.878405669526647,0.030888218660252598,0.6291784391759083
18,2,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.9092938881869,4.660080436214028,0.2492134519728717,5.07636042267804
18,2,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.9092938881869,4.8420519151712895,0.06724197301561041,1.3696872614901492
18,3,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.7710474660771425,4.636553997873291,0.13449346820385166,2.818950537803705
18,3,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.7710474660771425,4.627965435228335,0.14308203084880766,2.9989647318778987
18,3,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.7710474660771425,4.657853535192895,0.11319393088424778,2.3725173913920052
18,3,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.7710474660771425,4.6753169257525595,0.09573054032458295,2.0064889524835237
18,4,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.182018550054581,5.108857576977124,0.0731609730774565,1.4118238360355913
18,4,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.182018550054581,5.129094234412011,0.05292431564256983,1.0213069507829606
18,4,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.182018550054581,5.121917482155051,0.06010106789952996,1.1598003233488412
18,4,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.182018550054581,5.08535497263114,0.096663577423441,1.8653653299335038
18,5,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.785472431619555,4.670472071265022,0.1150003603545331,2.4031140498204344
18,5,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.785472431619555,4.680497534435808,0.10497489718374631,2.193616172358128
18,5,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.785472431619555,4.696037992080122,0.08943443953943309,1.8688737803294722
18,5,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.785472431619555,4.621537675995317,0.1639347556242381,3.425675478580856
18,6,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.014407383293355,4.976415919942281,0.03799146335107384,0.7576461273898705
18,6,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.014407383293355,4.818988137825291,0.19541924546806388,3.897155347193126
18,6,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.014407383293355,4.960991341193062,0.05341604210029249,1.0652513451192709
18,6,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.014407383293355,4.969882491123203,0.044524892170151986,0.8879392671304859
18,7,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.83762067085406,4.7966978529259725,0.04092281792808716,0.8459286230241452
18,7,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.83762067085406,4.684368304547904,0.15325236630615535,3.167928548624697
18,7,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.83762067085406,4.619073073889255,0.21854759696480475,4.517667089557503
18,7,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.83762067085406,4.753338351816517,0.08428231903754302,1.7422267013478625
19,0,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.93918732449312,4.710735438735268,0.2284518857578517,4.625293003668299
19,0,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.93918732449312,4.873647544996497,0.06553977949662304,1.3269344770872606
19,0,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.93918732449312,4.841950858167971,0.09723646632514882,1.9686733856592011
19,0,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.93918732449312,4.7952180629961205,0.1439692614969994,2.914837037726123
19,1,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.28847399012462,4.975106080243267,0.3133679098813529,5.925488344397975
19,1,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.28847399012462,5.258520871107992,0.02995311901662845,0.5663849169450603
19,1,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.28847399012462,5.244085263806122,0.04438872631849833,0.8393484850523455
19,1,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.28847399012462,5.219956612717338,0.06851737740728225,1.2955982677654745
19,2,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.327797103356059,5.274283224166527,0.05351387918953243,1.0044278742488755
19,2,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.327797103356059,5.19772407677567,0.13007302658038888,2.4414035305220976
19,2,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.327797103356059,5.270674053364679,0.05712304999137974,1.0721701461828768
19,2,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.327797103356059,5.277617198034068,0.05017990532199157,0.9418509066417431
19,3,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.57770308750438,4.383149773622401,0.19455331388197905,4.250020374039667
19,3,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.57770308750438,4.4751472176427125,0.10255586986166776,2.2403346809803253
19,3,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.57770308750438,4.4659529808355,0.11175010666888063,2.4411829367859523
19,3,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.57770308750438,4.365412413997457,0.21229067350692343,4.637493289733163
19,4,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.630885032272436,4.468256483488834,0.16262854878360233,3.511824362951165
19,4,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.630885032272436,4.544787445695586,0.08609758657685074,1.8592037154202792
19,4,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.630885032272436,4.4970098591229135,0.1338751731495229,2.8909198180596722
19,4,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.630885032272436,4.4720526080789025,0.15883242419353394,3.4298503004639
19,5,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.981097111582825,4.795521150974443,0.18557596060838222,3.72560414806714
19,5,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.981097111582825,4.927940067299548,0.053157044283277166,1.0671754252626013
19,5,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.981097111582825,4.885479730921706,0.09561738066111847,1.9196048283976235
19,5,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.981097111582825,4.835179422468366,0.14591768911445868,2.9294287151147502
19,6,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.054994912941518,5.001121270659234,0.05387364228228364,1.06575067255477
19,6,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.054994912941518,4.961837046528161,0.09315786641335677,1.8428874413871152
19,6,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.054994912941518,5.0071261665632125,0.04786874637830518,0.9469593382923942
19,6,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.054994912941518,4.9910664636148105,0.06392844932670716,1.2646590239495807
19,7,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.999409740764316,4.823790262310632,0.17561947845368397,3.512804262105451
19,7,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.999409740764316,4.934120548686693,0.06528919207762307,1.3059380099467819
19,7,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.999409740764316,4.899079807227167,0.10032993353714836,2.0068355813902503
19,7,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.999409740764316,4.953391305600045,0.046018435164270954,0.9204773673388811
20,0,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.312878803104139,5.188790932547991,0.12408787055614834,2.3356051428022018
20,0,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.312878803104139,5.254026905301329,0.05885189780281053,1.1077214441335517
20,0,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.312878803104139,5.230524843726551,0.08235395937758838,1.5500816493211118
20,0,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.312878803104139,5.145856753623796,0.1670220494803436,3.1437203006166476
20,1,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.943778712078189,4.778732293787895,0.1650464182902942,3.338466948107282
20,1,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.943778712078189,4.877736309123169,0.06604240295501995,1.3358689132600368
20,1,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.943778712078189,4.848971500746472,0.09480721133171688,1.9177074228685145
20,1,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.943778712078189,4.858337602903388,0.08544110917480108,1.7282551293418362
20,2,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.821484197087019,4.675375740795806,0.14610845629121272,3.030362650145916
20,2,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.821484197087019,4.728755416183522,0.09272878090349668,1.9232414151542867
20,2,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.821484197087019,4.768973988546134,0.05251020854088484,1.089088056590744
20,2,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.821484197087019,4.744704986120487,0.07677921096653151,1.5924393366863874
20,3,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.693991507521467,4.534535599060328,0.15945590846113866,3.397021664944063
20,3,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.693991507521467,4.600377063289644,0.09361444423182341,1.994346263341536
20,3,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.693991507521467,4.427960404853228,0.26603110266823915,5.667481550445104
20,3,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.693991507521467,4.58701710944611,0.1069743980753568,2.278964457092546
20,4,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.434636644417492,4.323337502279786,0.11129914213770586,2.5097691437203524
20,4,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.434636644417492,4.2915023143243,0.14313433009319176,3.22764504896642
20,4,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.434636644417492,4.377341874467514,0.057294769949978175,1.2919834147427445
20,4,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.434636644417492,4.386805188595624,0.04783145582186776,1.0785879353177676
20,5,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.086769158291823,5.00521674101561,0.08155241727621299,1.603226227462599
20,5,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.086769158291823,5.033578797746365,0.05319036054545734,1.045660986183204
20,5,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.086769158291823,4.977119445649384,0.1096497126424385,2.155586566449572
20,5,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.086769158291823,4.9995065219098445,0.08726263638197818,1.7154825325567096
20,6,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.453557206646128,4.178627486517806,0.2749297201283216,6.173261224039938
20,6,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.453557206646128,4.38731054423243,0.0662466624136977,1.4874999767564803
20,6,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.453557206646128,4.319052857187026,0.1345043494591014,3.020155422240406
20,6,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.453557206646128,4.322150360909763,0.13140684573636463,2.9506041943339967
20,7,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.873364390815952,4.776085216670612,0.09727917414533938,1.9961399629517924
20,7,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.873364390815952,4.818425856166841,0.05493853464911069,1.1273225279982046
20,7,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.873364390815952,4.649948984166049,0.22341540664990234,4.5844182526333865
20,7,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.873364390815952,4.785848301537145,0.0875160892788065,1.7958043409135183
21,0,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.023802500549882,4.916811097220906,0.10699140332897628,2.1296896786301907
21,0,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.023802500549882,4.969053360050206,0.05474914049967605,1.089794841530563
21,0,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.023802500549882,4.717865530242656,0.30593697030722655,6.089749154624213
21,0,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.023802500549882,4.907666747845783,0.11613575270409893,2.3117101576223833
21,1,0,32,39,"32,33,34,35,36,37,38,39",8.0,6.400000095367432,0.800000011920929,5.257367874154473,5.22699632472293,0.030371549431542633,0.5776949636880261
21,1,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.257367874154473,5.236339178683007,0.021028695471465575,0.3999852392837844
21,1,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.257367874154473,5.187293535304268,0.07007433885020475,1.3328787432717861
21,1,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.257367874154473,5.123280815854663,0.1340870582998095,2.5504598785827657
21,2,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.077113424641866,4.957268043495896,0.11984538114597054,2.360502339071227
21,2,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.077113424641866,4.980076122468073,0.09703730217379292,1.9112691416902472
21,2,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.077113424641866,5.008748383412377,0.06836504122948917,1.346533660203023
21,2,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.077113424641866,5.010438565548421,0.06667485909344517,1.3132434420282493
21,3,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.965651945266877,4.834651791429362,0.1310001538375145,2.638125975832444
21,3,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.965651945266877,4.912924293173911,0.05272765209296537,1.06184752121469
21,3,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.965651945266877,4.888962263486741,0.07668968178013547,1.5444030839341039
21,3,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.965651945266877,4.679519361632067,0.2861325836348092,5.762235992144857
21,4,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.551357905606032,5.432865296574654,0.11849260903137804,2.1344797263335953
21,4,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.551357905606032,5.451967909919829,0.09938999568620321,1.790372686758934
21,4,2,48,55,"48,49,50,51,52,53,54,55",8.0,6.400000095367432,0.800000011920929,5.551357905606032,5.537298137544468,0.01405976806156417,0.2532671879679372
21,4,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.551357905606032,5.517320849295514,0.034037056310518565,0.6131302807218804
21,5,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.037804206998683,3.8166569714388734,0.2211472355598092,5.476918251174663
21,5,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.037804206998683,3.973262302794148,0.06454190420453454,1.5984406597195762
21,5,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.037804206998683,3.8557840382391277,0.18202016875955485,4.507899824465516
21,5,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.037804206998683,3.835743216534938,0.2020609904637447,5.004229529344552
21,6,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.977921483337055,4.802566237898427,0.17535524543862824,3.522659929964888
21,6,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.977921483337055,4.9367731348004735,0.04114834853658156,0.8266170664668036
21,6,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.977921483337055,4.7730811588554545,0.2048403244816006,4.114977007316748
21,6,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.977921483337055,4.910876226323185,0.06704525701386999,1.3468524410900264
21,7,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.538808992998594,4.341468468893216,0.19734052410537828,4.347848178008565
21,7,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.538808992998594,4.442028479499954,0.09678051349863992,2.1322887490513507
21,7,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.538808992998594,4.40354976042403,0.13525923257456363,2.9800600285936185
21,7,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.538808992998594,4.236417098594265,0.30239189440432934,6.6623621939321165
22,0,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.5424382287418466,4.363556369286437,0.17888185945540958,3.938014133545099
22,0,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.5424382287418466,4.419476045648918,0.12296218309292861,2.7069643416369886
22,0,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.5424382287418466,4.420522784776906,0.1219154439649408,2.6839207893578476
22,0,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.5424382287418466,4.452893024664126,0.08954520407772026,1.9713026257821513
22,1,0,32,39,"32,33,34,35,36,37,38,39",8.0,6.400000095367432,0.800000011920929,4.969886015788836,4.915549999964874,0.05433601582396186,1.0933050708072924
22,1,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.969886015788836,4.887720680679958,0.08216533510887825,1.6532639752269391
22,1,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.969886015788836,4.862210783811351,0.10767523197748474,2.1665533502259646
22,1,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.969886015788836,4.9278358815345875,0.042050134254248306,0.8460985648495598
22,2,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.094610468373302,5.001603043537244,0.09300742483605795,1.8256042422366987
22,2,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.094610468373302,5.060256067305923,0.03435440106737886,0.6743283177516051
22,2,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.094610468373302,4.928142747199951,0.16646772117335118,3.2675259905887164
22,2,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.094610468373302,4.863056894854763,0.23155357351853922,4.545069244370978
22,3,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.305886831611157,4.136271605831794,0.1696152257793626,3.9391473211546706
22,3,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.305886831611157,4.233741211075062,0.0721456205360953,1.6755113024905066
22,3,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.305886831611157,4.147166718270584,0.15872011334057312,3.6861190167690485
22,3,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.305886831611157,4.141755940178658,0.1641308914324986,3.8117790330101373
22,4,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,5.205022325086562,4.9435501966858535,0.2614721284007082,5.023458345999694
22,4,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,5.205022325086562,5.152530426071399,0.0524918990151626,1.0084855690660202
22,4,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,5.205022325086562,5.15524697387827,0.04977535120829213,0.9562946727123662
22,4,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,5.205022325086562,5.1302803300000965,0.07474199508646517,1.4359591644061236
22,5,0,32,39,"32,33,34,35,36,37,38,39",8.0,5.599999904632568,0.699999988079071,4.564057287181615,4.506870487409109,0.057186799772506625,1.2529816383575778
22,5,1,40,47,"40,41,42,43,44,45,46,47",8.0,5.599999904632568,0.699999988079071,4.564057287181615,4.485779171839239,0.07827811534237661,1.715099316615167
22,5,2,48,55,"48,49,50,51,52,53,54,55",8.0,5.599999904632568,0.699999988079071,4.564057287181615,4.4871562945046035,0.07690099267701189,1.6849261049591162
22,5,3,56,63,"56,57,58,59,60,61,62,63",8.0,5.599999904632568,0.699999988079071,4.564057287181615,4.520532475829533,0.04352481135208208,0.953642967504455
