layer,head,pair,dim0,dim1,pre_spread,pre_anisotropy,pre_mean_compactness,pre_balance,pre_mu_norm,pre_mu_angle,pre_pca_angle,pre_lam1,pre_lam2,post_spread,post_anisotropy,post_mean_compactness,post_balance,post_mu_norm,post_mu_angle,post_pca_angle,post_lam1,post_lam2,mu_drift,pca_drift,shape_label,shape_source,orientation_source,orientation_label,base_angle_rad,base_angle_deg,diag_distance_rad,diag_distance_deg,axis_distance_rad,axis_distance_deg,target_diag_angle_rad,target_diag_angle_deg,suggested_alpha_rad,suggested_alpha_deg
0,3,39,78,79,0.6639964812746298,0.9479008432824367,0.97288660402713,0.05878746509552002,4.88114874601558,3.126574338768441,3.0078846525664114,0.646699652906185,0.01729682836844483,1.5977082062437775,0.24508958492074975,0.9347597433251282,0.4897577166557312,4.7845478549188325,-2.812458768148913,2.111881450996712,0.9946449236683929,0.6030632825753847,0.34415220026223303,0.8960032015696995,isotropic_scatter,post,post_mean,intermediate,-2.812458768148913,-161.14201746949522,0.456264277956568,26.142017469495226,0.32913388544088057,18.85798253050479,-2.356194490192345,-135.0,0.456264277956568,26.142017469495226
0,3,40,80,81,0.22826711596995752,0.8233749982015269,0.9866523989464622,0.11571520566940308,4.107732510243982,3.0803765859103103,2.9055735518079886,0.2081082760860062,0.020158839883951306,0.670126200801052,0.4166802577907133,0.9608153013973191,0.35972946882247925,4.053591674340974,-2.9221879229552106,1.9115847809323703,0.4746772794517812,0.19544892134927083,0.2806207983140656,0.9939887708756183,compact_cluster,post,post_mean,axis_like,-2.9221879229552106,-167.42903492943373,0.5659934327628657,32.42903492943374,0.21940473063458324,12.5709650705663,-2.356194490192345,-135.0,0.5659934327628657,32.42903492943374
0,3,41,82,83,1.969203845526844,0.9689772192643882,0.7365687044831549,0.3006356954574585,2.346487716090009,1.428930258433428,1.316339140865058,1.938658755965577,0.030545089561266975,2.0629926390659192,0.8478663024389749,0.7240220314231327,0.2944767475128174,2.3264167883253477,1.6578828065100097,1.541353608332247,1.9060672899552054,0.15692534911071393,0.22895254807658172,0.225014467467189,elongated,post,post_mean,axis_like,1.6578828065100097,94.98968774032764,0.6983116836823351,40.01031225967236,0.08708647971511319,4.989687740327641,2.356194490192345,135.0,0.6983116836823351,40.01031225967236
0,3,47,94,95,0.8909143447111034,0.5065700427984696,0.795340760971664,0.72341388463974,1.860710972121957,-0.5297595336789531,2.5622667088704745,0.6711124312208421,0.21980191349026137,0.8964403390519234,0.49630670571162655,0.7940713366148312,0.6768190860748291,1.859225447975181,-0.46287082798125173,2.6274766934353115,0.6706748452971467,0.22576549375477672,0.06688870569770139,0.06520998456483706,isotropic_scatter,post,post_mean,intermediate,-0.46287082798125173,-26.520544903051654,0.32252733541619655,18.479455096948346,0.46287082798125173,26.520544903051654,-0.7853981633974483,-45.0,-0.32252733541619655,-18.479455096948346
0,4,38,76,77,1.2665757013199583,0.9315265677940487,0.24763785296279442,0.43369996547698975,0.6456700213366765,1.495344018952747,1.3707600688488095,1.2232123086114055,0.04336339270855283,1.2901815483524814,0.7919488901265859,0.23361555722994096,0.5243502855300903,0.627123324042327,1.9226133892938786,1.7937516508928704,1.1559696968164106,0.13421185153607082,0.42726937034113166,0.42299158204406084,elongated,post,post_mean,intermediate,1.9226133892938786,110.15763284188198,0.4335811008984663,24.842367158118027,0.35181706249898204,20.157632841881977,2.356194490192345,135.0,0.4335811008984663,24.842367158118027
0,4,39,78,79,0.4817387715493309,0.9213757506188728,0.9889172036186918,0.05077999830245972,6.556334295802157,1.5503097884123183,1.4049295187707553,0.46280059689436537,0.01893817465496555,2.154199050550952,0.5836221677505521,0.9504408738468408,0.4807564616203308,6.427523119910116,1.894977809823257,-2.7710700250709803,1.7057186851001318,0.4484803654508202,0.3446680214109388,1.034406890251942,isotropic_scatter,post,post_mean,intermediate,1.894977809823257,108.57423077381698,0.4612166803690878,26.425769226183018,0.3241814830283605,18.574230773816982,2.356194490192345,135.0,0.4612166803690878,26.425769226183018
0,4,41,82,83,0.6636645602669979,0.8799770897320485,0.959679176470769,0.18918097019195557,3.974409866339307,1.4652000403292853,1.399322540981549,0.6238370842849652,0.03982747598203268,0.9380823068900916,0.3145439438990652,0.9430069690656026,0.2569335103034973,3.9397353268654864,1.6941270087581275,1.5731573115099595,0.6165752077007745,0.32150709918931725,0.2289269684288422,0.17383477052841045,isotropic_scatter,post,post_mean,axis_like,1.6941270087581275,97.06632756096336,0.6620674814342173,37.93367243903664,0.12333068196323094,7.066327560963359,2.356194490192345,135.0,0.6620674814342173,37.93367243903664
0,5,38,76,77,0.9585958557345642,0.9843296774750906,0.9630156030492799,0.04483950138092041,4.996031461168301,0.0027104514891270327,3.049826996614212,0.9510851026198552,0.007510753114708911,2.416890212421096,0.262285845000395,0.9067519012793626,0.5944556593894958,4.847889432402448,0.42504715660061587,2.153249618507741,1.5254031520297047,0.8914870603913911,0.42233670511148885,0.8965773781064708,isotropic_scatter,post,post_mean,intermediate,0.42504715660061587,24.353408167251462,0.3603510067968324,20.646591832748538,0.42504715660061587,24.353408167251462,0.7853981633974483,45.0,0.3603510067968324,20.646591832748538
0,5,39,78,79,0.8871198209346965,0.9780398396798072,0.9499921018925438,0.06987905502319336,4.105176538633677,-1.6036513157666912,1.5072400075468408,0.8773791741897122,0.00974064674498432,1.5445178091148,0.10918587904015688,0.9129338591913922,0.4667240381240845,4.02431039108182,-1.2597628066024464,1.648512926288999,0.856578671898143,0.6879391372166571,0.3438885091642448,0.1412729187421582,isotropic_scatter,post,post_mean,intermediate,-1.2597628066024464,-72.17909200587555,0.47436464320499816,27.17909200587554,0.3110335201924501,17.82090799412446,-0.7853981633974483,-45.0,0.47436464320499816,27.17909200587554
0,5,40,80,81,0.34325087983210023,0.9438334777836226,0.9889629762426168,0.10314035415649414,5.545872201061371,1.5154336457736637,1.4216231264105545,0.33361127574863175,0.009639604083468457,1.1477635779537896,0.43951103004811853,0.9630943546921591,0.36202263832092285,5.472858710987608,1.7958492498297618,-2.836535922055358,0.8261091651762066,0.32165441277758294,0.2804156040560981,1.1165663948761189,isotropic_scatter,post,post_mean,axis_like,1.7958492498297618,102.89458265698032,0.560345240362583,32.105417343019674,0.22505292303486524,12.894582656980324,2.356194490192345,135.0,0.560345240362583,32.105417343019674
