layer,head,pair,dim0,dim1,source,n_tokens_used,shape_label,orientation_label,r_mean,r_median,q99,q99_5,q99_9,r_max,ratio_max_q99,ratio_max_q99_5,ratio_max_q99_9,clip_tau,clip_reduction_frac,clip_fraction_at_tau,tail_label,shape_aware_action
18,3,50,100,101,raw_post,20480,isotropic_scatter,already_diagonal,2.1932395793659523,2.1111837841593903,5.009294169070794,5.425258300092621,6.237716868949521,7.203467758429242,1.4380205105354111,1.3277649394695663,1.1548244188970958,6.237716868949521,0.13406749663724582,0.001025390625,no_clip,no_clip
29,7,55,110,111,raw_post,20480,elongated,already_diagonal,1.5361955500908637,1.436729461196686,3.817112620753321,4.111767526898761,4.824447235278715,5.571370074148685,1.4595770750534354,1.3549817779583488,1.1548203975386249,4.824447235278715,0.13406448125492754,0.001025390625,no_clip,rotation_check
12,4,56,112,113,raw_post,20480,elongated,already_diagonal,1.3545951154938822,1.2618190943743772,3.449598908728127,3.7088763066415487,4.2061570736198926,4.857117260671357,1.4080237700626432,1.3095926795869772,1.1547636418844522,4.2061570736198926,0.13402192125818435,0.001025390625,no_clip,rotation_check
9,2,38,76,77,raw_post,20480,elongated,axis_like,1.0176395055645129,0.9342427472938198,2.6794869743305365,2.87705245840983,3.291310335002103,3.8003457087343873,1.4183109472603033,1.320916376629041,1.1546604002420693,3.291310335002103,0.13394449156621757,0.001025390625,no_clip,rotation_check
3,4,42,84,85,raw_post,20480,compact_cluster,axis_like,1.0453534870249135,0.9849120021829951,2.6381724711750434,2.8667369623628254,3.300304817492066,3.8106685548133075,1.4444349626300337,1.3292703881951113,1.1546413939149631,3.300304817492066,0.13393023559516715,0.001025390625,no_clip,no_clip
30,3,52,104,105,raw_post,20480,isotropic_scatter,already_diagonal,2.0743719418776623,1.8762487754197779,5.61511376192717,6.03339110208998,7.006602877175622,8.090107877439145,1.4407736370887931,1.3408890192178515,1.154640561090325,7.006602877175622,0.1339296109122463,0.001025390625,no_clip,no_clip
9,6,42,84,85,raw_post,20480,isotropic_scatter,already_diagonal,1.5939635390046136,1.4946052495822943,3.8705778189082167,4.18048007594155,4.788514134427858,5.528959985047721,1.428458551598709,1.322565802159088,1.1546295635417045,4.788514134427858,0.1339213618152948,0.001025390625,no_clip,no_clip
20,2,47,94,95,raw_post,20480,isotropic_scatter,intermediate,1.7127611137473089,1.615569193273961,4.243351092218879,4.56690158781711,5.1127564514315536,5.903220394974029,1.3911694476091987,1.2926095037216803,1.1546062189841153,5.1127564514315536,0.13390385089051937,0.001025390625,no_clip,no_clip
25,6,51,102,103,raw_post,20480,elongated,intermediate,1.7379617801372018,1.6434704974730114,4.2164888286495135,4.559990200141535,5.118881582234029,5.910249115664573,1.4016992231798582,1.296110047666578,1.1545977418538307,5.118881582234029,0.13389749195733514,0.001025390625,no_clip,rotation_check
27,5,59,118,119,raw_post,20480,isotropic_scatter,already_diagonal,2.3003603521600726,2.10437744458675,6.057953250115827,6.584348169861534,7.323077904040049,8.45493883344883,1.395675813986708,1.284096559800639,1.1545608204965767,7.323077904040049,0.13386979512270314,0.001025390625,no_clip,no_clip
13,7,50,100,101,raw_post,20480,elongated,already_diagonal,2.6639495232342307,2.5801000853119866,5.855914882230756,6.147018169294288,6.74303312241465,7.784854671515407,1.3294002436985284,1.2664440639532308,1.1545034007971307,6.74303312241465,0.1338267177822544,0.001025390625,no_clip,rotation_check
17,3,57,114,115,raw_post,20480,isotropic_scatter,axis_like,1.6381687927287367,1.5620561611112163,3.8894525028285423,4.2453484789186655,4.919887572943704,5.679822305624829,1.4603140934345564,1.3378930690447204,1.154461808611296,4.919887572943704,0.1337955118646138,0.001025390625,no_clip,no_clip
30,1,51,102,103,raw_post,20480,isotropic_scatter,axis_like,2.1209076557800337,2.02910673337799,4.923245207404321,5.178865721895984,5.738247648245788,6.624434764465695,1.3455423171900656,1.279128504231712,1.1544351465017058,5.738247648245788,0.13377550654940806,0.001025390625,no_clip,no_clip
0,0,52,104,105,raw_post,20480,elongated,already_diagonal,1.3982982148012593,1.4321947284802454,2.1503978876902576,2.2118871994432383,2.3245513705056613,2.683427822380437,1.247875027101476,1.213184751489991,1.1543852531840193,2.3245513705056613,0.13373806773622132,0.001025390625,no_clip,rotation_check
26,3,43,86,87,raw_post,20480,isotropic_scatter,already_diagonal,2.6671190482342686,2.5243599902914085,6.731010799838891,7.382955463997977,8.40615186563386,9.703767008861876,1.4416507858068122,1.3143472226239254,1.1543649417675814,8.40615186563386,0.13372282558340298,0.001025390625,no_clip,no_clip
26,0,36,72,73,raw_post,20480,elongated,intermediate,1.5391872498553747,1.4490166678338419,3.6700925148264583,3.919053081130194,4.395772718155406,5.074250641366193,1.3825947495511925,1.2947644587408493,1.1543478170307895,4.395772718155406,0.1337099743713317,0.001025390625,no_clip,rotation_check
13,1,39,78,79,raw_post,20480,isotropic_scatter,already_diagonal,1.7309655894988096,1.6195218417600867,4.223193767450334,4.614823657872726,5.199899236204325,6.00234053410516,1.4212799280883932,1.3006651996041882,1.1543186245444592,5.199899236204325,0.13368806607045747,0.001025390625,no_clip,no_clip
13,0,39,78,79,raw_post,20480,elongated,axis_like,6.049104708972109,5.829913911003409,12.368822542208669,12.916649462872797,13.959258603034241,16.113176574300436,1.3027251801304562,1.2474733963026274,1.1543003129692009,13.959258603034241,0.1336743230817421,0.001025390625,no_clip,rotation_check
7,5,45,90,91,raw_post,20480,isotropic_scatter,already_diagonal,1.576582805234397,1.456555904140591,4.140235023610471,4.49507783868375,5.213317836111455,6.017426380035601,1.453402124691012,1.3386701178455287,1.1542412277943752,5.213317836111455,0.13362997619580164,0.001025390625,no_clip,no_clip
24,1,54,108,109,raw_post,20480,elongated,already_diagonal,1.5949412355673087,1.4161525246157747,4.532638590440111,4.856559485615421,5.498389718095961,6.346458857580912,1.400168738572356,1.3067808345349017,1.1542395470248024,5.498389718095961,0.13362871461333492,0.001025390625,no_clip,rotation_check
1,1,57,114,115,raw_post,20480,isotropic_scatter,already_diagonal,0.98329257759492,0.940975938532195,2.258202844194776,2.397289112164432,2.7114308589802407,3.1296263810185465,1.3858924981269787,1.3054855858386274,1.1542342562980152,2.7114308589802407,0.1336247433798161,0.001025390625,no_clip,no_clip
11,4,46,92,93,raw_post,20480,elongated,already_diagonal,2.134467553388548,1.9167028577067318,6.095255371351699,6.589626582746001,7.628656862448843,8.804937495955906,1.4445559635351755,1.336181555266027,1.1541923637039129,7.628656862448843,0.1335932974024321,0.001025390625,no_clip,rotation_check
29,7,61,122,123,raw_post,20480,isotropic_scatter,already_diagonal,2.332806484001508,2.3211586917853877,4.793025440549191,5.053485859314395,5.778295209118284,6.669244157507987,1.3914476858574354,1.3197314375017963,1.154188894154069,5.778295209118284,0.13359069294032444,0.001025390625,no_clip,no_clip
15,2,42,84,85,raw_post,20480,compact_cluster,axis_like,1.9234686293856265,1.8426601642259621,4.46619747389578,4.754561173023802,5.474447999778941,6.318399938416526,1.4147157566020263,1.3289133757002762,1.154162015726821,5.474447999778941,0.1335705157735062,0.001025390625,no_clip,no_clip
20,0,60,120,121,raw_post,20480,isotropic_scatter,already_diagonal,2.9593384509113982,2.661652548799645,7.777254496212578,8.30393155249679,9.176252647072898,10.590875256325837,1.361775580506393,1.2754049319134162,1.154161253363505,9.176252647072898,0.13356994346694784,0.001025390625,no_clip,no_clip
26,1,60,120,121,raw_post,20480,isotropic_scatter,intermediate,1.9534012784962524,1.882259278971255,4.354939329772351,4.622932152357075,5.155133500606192,5.949822655610929,1.3662240056790755,1.2870235728156465,1.1541549127508122,5.155133500606192,0.13356518353623736,0.001025390625,no_clip,no_clip
15,2,35,70,71,raw_post,20480,isotropic_scatter,intermediate,1.4364983956209638,1.3443179375273495,3.569988045870255,3.8505651378790255,4.640619443110559,5.355971217032413,1.5002770732602801,1.3909571777774412,1.1541500617948455,4.640619443110559,0.1335615418632159,0.001025390625,no_clip,no_clip
4,6,52,104,105,raw_post,20480,isotropic_scatter,intermediate,0.9943839244281575,0.9165699060941214,2.568906375074892,2.73446119957391,3.1618583994295353,3.6492578179728365,1.420549169631162,1.3345436455786874,1.154149666737523,3.1618583994295353,0.13356124528741897,0.001025390625,no_clip,no_clip
16,3,50,100,101,raw_post,20480,isotropic_scatter,already_diagonal,1.156761506165172,1.0923613592264503,2.7883777362629587,2.9941042311942883,3.3545042457761327,3.8713699791447187,1.388395097549878,1.2929977316122048,1.154081108712086,3.3545042457761327,0.13350977461543845,0.001025390625,no_clip,no_clip
4,0,35,70,71,raw_post,20480,compact_cluster,axis_like,2.658873101162274,2.7097670714027497,5.128190582576869,5.354544883413742,5.776154149785188,6.6659577118372555,1.299865440743365,1.2449158344877733,1.1540477520124977,5.776154149785188,0.13348472950435541,0.001025390625,no_clip,no_clip
11,5,54,108,109,raw_post,20480,elongated,intermediate,2.3269669657574257,2.0871867862611566,6.359924546490514,6.986979837158704,8.150892991194876,9.406464587638794,1.4790214127350614,1.3462847763797166,1.1540409864048353,8.150892991194876,0.1334796495267614,0.001025390625,no_clip,rotation_check
13,4,41,82,83,raw_post,20480,compact_cluster,already_diagonal,2.1569126431706884,2.0417584700893174,5.0900245835000435,5.4703955417532475,6.21760628210673,7.175367834718366,1.4096921767290134,1.311672580154721,1.1540402381810375,6.21760628210673,0.1334790877169335,0.001025390625,no_clip,no_clip
12,7,35,70,71,raw_post,20480,elongated,axis_like,1.58584358207505,1.495724968817709,3.8484727249572668,4.13679048138432,4.823482351855704,5.56638773073483,1.4463887699234346,1.3455812557546096,1.1540184714459074,4.823482351855704,0.13346274367075994,0.001025390625,no_clip,rotation_check
25,2,60,120,121,raw_post,20480,elongated,intermediate,1.7747242349287802,1.6647272906258381,4.935353995166346,5.2477272105760875,5.844136381238835,6.744194532025081,1.3665067467562209,1.285164845922834,1.1540104631499808,5.844136381238835,0.13345673030519556,0.001025390625,no_clip,rotation_check
8,1,46,92,93,raw_post,20480,isotropic_scatter,axis_like,0.9960223560680325,0.9333073787562206,2.4020014062012254,2.550820903671486,2.898698279198242,3.345105115105264,1.3926324549474602,1.3113837628861114,1.154002518685903,2.898698279198242,0.13345076478799223,0.001025390625,no_clip,no_clip
25,6,58,116,117,raw_post,20480,isotropic_scatter,already_diagonal,1.83528060122988,1.7307422066418372,4.559628203882779,5.014136576331252,6.131262888013607,7.0754607614103575,1.5517626536710176,1.4111025205833818,1.1539972907119385,6.131262888013607,0.1334468390449448,0.001025390625,no_clip,no_clip
29,7,53,106,107,raw_post,20480,isotropic_scatter,already_diagonal,1.9314449153747497,1.8287587748842116,4.52446316065229,4.813014818751694,5.337514042472205,6.159385011055788,1.3613515664403801,1.2797353099887794,1.1539801042289928,5.337514042472205,0.13343393327554054,0.001025390625,no_clip,no_clip
21,6,41,82,83,raw_post,20480,isotropic_scatter,axis_like,1.8390513288820802,1.6173735362715935,5.907362956072148,7.365348355154842,13.023798300861332,15.029089766526633,2.544128383220183,2.040513094809441,1.1539713238289848,13.023798300861332,0.13342733970034326,0.001025390625,no_clip,no_clip
13,5,59,118,119,raw_post,20480,elongated,axis_like,6.010473358115834,5.947981702175459,9.326691680287588,9.670324153373466,10.489760818875466,12.104829343870772,1.2978695724932037,1.251750112187091,1.1539661916875286,10.489760818875466,0.13342348571093976,0.001025390625,no_clip,rotation_check
19,3,42,84,85,raw_post,20480,compact_cluster,already_diagonal,2.6192541757525847,2.530604148746594,5.9990749004474875,6.5239440559629145,7.467340487438078,8.61698894031816,1.4363862901053954,1.3208250816378773,1.153956881277086,7.467340487438078,0.13341649395660404,0.001025390625,no_clip,no_clip
6,0,47,94,95,raw_post,20480,elongated,axis_like,1.7814883301152826,1.6548453339482423,4.473487770216451,4.81737452076389,5.562815244787541,6.418937343332111,1.4348842945470999,1.3324555347866667,1.1539008686917602,5.562815244787541,0.1333744283131063,0.001025390625,no_clip,rotation_check
5,7,36,72,73,raw_post,20480,elongated,intermediate,1.254583893790541,1.1857318148811704,3.0814898920971827,3.3528309435232497,4.032494320685036,4.653097111770635,1.5100153739605022,1.3878114316378354,1.1539004749249522,4.032494320685036,0.13337413257842856,0.001025390625,no_clip,rotation_check
21,1,62,124,125,raw_post,20480,isotropic_scatter,already_diagonal,0.880310992747549,0.8056717665603084,2.4155974068679207,2.612766398539759,3.090701096629977,3.566268557097346,1.4763505487122512,1.3649396896295385,1.1538704150284593,3.090701096629977,0.13335155579377966,0.001025390625,no_clip,no_clip
24,5,33,66,67,raw_post,20480,isotropic_scatter,intermediate,1.1954222502478768,1.0930593877275099,3.2734069205398306,3.6563730258647595,4.208468086760307,4.855944469507814,1.483452741251919,1.3280768770465772,1.1538508477192555,4.208468086760307,0.13333685893923186,0.001025390625,no_clip,no_clip
13,0,51,102,103,raw_post,20480,isotropic_scatter,axis_like,7.712455651120402,7.667085640453731,12.865085039670676,13.4971793975844,14.86547040128659,17.152532644078796,1.3332622824635345,1.2708234912509644,1.15385064724183,14.86547040128659,0.13333670835960898,0.001025390625,no_clip,no_clip
16,3,37,74,75,raw_post,20480,isotropic_scatter,already_diagonal,1.1865228683683093,1.121359436572603,2.8221782003724405,3.0219708958533094,3.476786592727864,4.011684575940692,1.4214852114622931,1.3275060264297875,1.1538483795156236,3.476786592727864,0.13333500505517715,0.001025390625,no_clip,no_clip
3,6,34,68,69,raw_post,20480,elongated,intermediate,4.883528812015468,4.910383155648857,7.185551006394455,7.403550755260639,7.824653809124722,9.028333479669236,1.256456668616628,1.2194599291771042,1.153831683791664,7.824653809124722,0.13332246457832564,0.001025390625,no_clip,rotation_check
17,2,34,68,69,raw_post,20480,elongated,axis_like,1.4970464898148161,1.3902779776934482,3.786234183867774,4.062311828472653,4.570755275918509,5.273864605116131,1.3929050209273344,1.2982421901124703,1.1538278220455218,4.570755275918509,0.1333195638954292,0.001025390625,no_clip,rotation_check
21,3,32,64,65,raw_post,20480,elongated,axis_like,5.293858688453683,5.34816665546694,8.475822690737864,8.751984380664936,9.362480487505872,10.802588464523875,1.2745179858857398,1.23430161602998,1.1538169269286929,9.362480487505872,0.13331138011480992,0.001025390625,no_clip,rotation_check
16,2,48,96,97,raw_post,20480,elongated,axis_like,3.8865593467738977,3.9015882055083986,6.993916322107591,7.345260802443566,7.9301275628988455,9.149194613525552,1.3081647237621619,1.2455915262371442,1.1537260328989056,7.9301275628988455,0.13324309976142812,0.001025390625,no_clip,rotation_check
22,3,33,66,67,raw_post,20480,elongated,already_diagonal,2.0812012069186294,2.006310441554305,4.6294721398277625,4.903268112286562,5.324254664534969,6.142684341875887,1.3268649548681424,1.2527734974319693,1.1537172297171479,5.324254664534969,0.1332364861664015,0.001025390625,no_clip,rotation_check
2,3,38,76,77,raw_post,20480,isotropic_scatter,already_diagonal,1.9164442423472743,1.7979592744614292,4.6171500733023265,4.87770898232883,5.653490948847776,6.522355899820295,1.4126367556329629,1.3371761053088163,1.153686449458206,5.653490948847776,0.13321336098762382,0.001025390625,no_clip,no_clip
13,2,61,122,123,raw_post,20480,elongated,axis_like,3.778812249974706,3.4692920062404657,9.510545216141603,10.0495876697536,11.20555690059594,12.927517218922045,1.3592824517548212,1.2863728984453953,1.1536702132345182,11.20555690059594,0.13320116223134215,0.001025390625,no_clip,rotation_check
4,6,58,116,117,raw_post,20480,isotropic_scatter,intermediate,1.1461229706389149,1.0565175144803323,2.8713307993077604,3.084519887003727,3.526793459775126,4.068730217920507,1.417018972144005,1.319080559364729,1.1536627433181006,3.526793459775126,0.13319554974631864,0.001025390625,no_clip,no_clip
19,7,39,78,79,raw_post,20480,isotropic_scatter,intermediate,1.243941002568906,1.1739558652437672,3.0719998304325924,3.291044143341637,3.746051115625696,4.321573563576875,1.4067623053769245,1.3131314486681014,1.1536344353526127,3.746051115625696,0.13317428003581888,0.001025390625,no_clip,no_clip
20,2,53,106,107,raw_post,20480,elongated,already_diagonal,2.164382713920209,1.9350761134192145,5.746554327599141,6.1088835164463315,6.928480487440695,7.99288396120427,1.3909002691955101,1.3084033996860203,1.1536272600742725,6.928480487440695,0.13316888859264797,0.001025390625,no_clip,rotation_check
29,3,56,112,113,raw_post,20480,isotropic_scatter,intermediate,1.9789026113666264,1.938165916028078,4.190591589401122,4.394769437414827,4.900317730710069,5.653036138457818,1.3489828387847487,1.2863100599386965,1.1536060413043214,4.900317730710069,0.13315294459679416,0.001025390625,no_clip,no_clip
6,0,50,100,101,raw_post,20480,isotropic_scatter,intermediate,1.7490104662199992,1.6817012643628362,3.9534501918286793,4.309788882178433,5.261486457998397,6.069481725579437,1.5352366745695565,1.4083014021121951,1.1535678698465037,5.261486457998397,0.13312426070512684,0.001025390625,no_clip,no_clip
7,6,55,110,111,raw_post,20480,elongated,axis_like,2.7083522431894886,2.5746583552552798,6.573520044928428,7.027824709983292,7.756899469601725,8.946783499281972,1.3610338811067524,1.2730516010982356,1.1533968609936542,7.756899469601725,0.13299573302245904,0.001025390625,no_clip,rotation_check
1,4,49,98,99,raw_post,20480,isotropic_scatter,axis_like,2.3044501620861526,2.2553948236629573,3.0754222754087577,3.184556091352316,3.445767680326083,3.9742251773859176,1.2922534928500833,1.2479683395051364,1.153364227100135,3.445767680326083,0.1329712015481298,0.001025390625,no_clip,no_clip
20,7,35,70,71,raw_post,20480,isotropic_scatter,axis_like,1.7424814174602634,1.6574958489020126,4.075093260750912,4.300559050066446,4.903604117029532,5.655446963068629,1.3878079840623099,1.315049252255064,1.15332454009247,4.903604117029532,0.1329413662525355,0.001025390625,no_clip,no_clip
21,2,36,72,73,raw_post,20480,elongated,already_diagonal,1.4954628380779402,1.3095680627306394,4.565761829793827,4.956716400176629,5.553422810790373,6.404714226835055,1.402770110574136,1.2921284394255093,1.1532913025081777,5.553422810790373,0.13291637782648658,0.001025390625,no_clip,rotation_check
12,2,61,122,123,raw_post,20480,elongated,axis_like,2.1456947355141667,1.960938519187596,5.538048128466631,5.914727755882953,6.691166642589731,7.7167555575005355,1.393407095513477,1.3046679198083522,1.1532750519741746,6.691166642589731,0.13290415995022054,0.001025390625,no_clip,rotation_check
10,2,52,104,105,raw_post,20480,compact_cluster,already_diagonal,1.5492287051397036,1.4985037272623414,3.3412213416651064,3.5821353435537913,3.902350549220225,4.500478960029827,1.3469562473783918,1.2563676490137747,1.1532738802589433,3.902350549220225,0.13290327898914078,0.001025390625,no_clip,no_clip
7,7,49,98,99,raw_post,20480,isotropic_scatter,intermediate,1.462242048254534,1.3193208412682638,4.094222988004808,4.432748921139445,5.146177939087189,5.934846042070992,1.4495659028486758,1.338863569233114,1.1532531739708352,5.146177939087189,0.1328877105476849,0.001025390625,no_clip,no_clip
10,7,59,118,119,raw_post,20480,elongated,already_diagonal,2.8049265624091655,2.5773837088943212,7.219949117054975,7.774887277840201,9.047879035103852,10.43443855678626,1.4452232817178743,1.3420694325082048,1.15324691193404,9.047879035103852,0.13288300219858296,0.001025390625,no_clip,rotation_check
10,1,34,68,69,raw_post,20480,isotropic_scatter,intermediate,1.2983871034165633,1.2246503460819138,3.3101595135151594,3.7855564595892925,5.346678812946311,6.165926942174709,1.862728039842081,1.6288033233675956,1.153225611242009,5.346678812946311,0.13286698608521796,0.001025390625,no_clip,no_clip
19,0,36,72,73,raw_post,20480,elongated,intermediate,1.9067870149524566,1.8153372434103696,4.4181877581916735,4.692297439907901,5.246249334386345,6.050081353018525,1.369358135991661,1.289364417004493,1.1532203232056648,5.246249334386345,0.13286300988847521,0.001025390625,no_clip,rotation_check
17,5,55,110,111,raw_post,20480,elongated,already_diagonal,2.8185615142673512,2.68361981417561,6.560118689001167,6.975241772822165,7.7793545398655475,8.970605486635353,1.367445607603969,1.2860637349643966,1.153129792538083,7.7793545398655475,0.13279493213078686,0.001025390625,no_clip,rotation_check
22,3,58,116,117,raw_post,20480,elongated,intermediate,8.035256453231913,7.962600054043751,11.27625123528643,11.648211271424712,12.41960789338131,14.321378874654505,1.270047871037056,1.229491682537351,1.1531264913996755,12.41960789338131,0.13279244952026825,0.001025390625,no_clip,rotation_check
10,2,55,110,111,raw_post,20480,elongated,intermediate,2.245026912279113,2.0554459511472967,5.6551750885125,6.033071066889027,6.768898863731522,7.805105658672901,1.3801704697928114,1.2937201587942888,1.1530835097113779,6.768898863731522,0.13276012398242987,0.001025390625,no_clip,rotation_check
16,6,37,74,75,raw_post,20480,elongated,axis_like,8.012893989562453,7.936929429219454,12.68724540569499,13.256957296932736,14.407458226999317,16.610813480044914,1.3092529504149681,1.2529883824765853,1.1529315732400702,14.407458226999317,0.13264583674318875,0.001025390625,no_clip,rotation_check
24,0,36,72,73,raw_post,20480,elongated,intermediate,1.7764732840548063,1.6964849733301648,4.175492039359719,4.450721500762468,5.042325029517324,5.813277267648132,1.3922376603403979,1.3061426707225425,1.1528961805551452,5.042325029517324,0.1326192098940967,0.001025390625,no_clip,rotation_check
24,2,52,104,105,raw_post,20480,elongated,intermediate,4.593115841777797,4.782887155993285,7.00185980682816,7.205850837425383,7.65168033159838,8.821499635851943,1.2598795004791847,1.2242134669281919,1.1528839749646462,7.65168033159838,0.13261002692776136,0.001025390625,no_clip,rotation_check
19,5,50,100,101,raw_post,20480,elongated,intermediate,1.4275012299939782,1.3365619741788715,3.5401381226137203,3.8826237141683277,4.461640579501075,5.143115660230172,1.4528008462090616,1.3246495253872022,1.1527409186343072,4.461640579501075,0.13250238294244365,0.001025390625,no_clip,rotation_check
1,5,33,66,67,raw_post,20480,elongated,axis_like,3.7233415019334237,3.727538722972806,7.047781375833878,7.242408138756263,7.650904013819879,8.81912210542839,1.2513330983376212,1.217705759805867,1.1526902036018685,7.650904013819879,0.13246421555830856,0.001025390625,no_clip,rotation_check
21,1,53,106,107,raw_post,20480,elongated,axis_like,2.986501922212052,3.1351929748513805,5.56458939693659,5.744155002913365,6.071479511694986,6.9981790941641995,1.2576272200814722,1.2183130661715795,1.1526315918029846,6.071479511694986,0.13242010100055757,0.001025390625,no_clip,rotation_check
26,4,54,108,109,raw_post,20480,isotropic_scatter,axis_like,2.036386913377558,1.9071547556382993,4.912581238794427,5.241946457092101,5.807154970024567,6.693386640149395,1.3624989216039889,1.276889547601839,1.1526103013781082,5.807154970024567,0.13240407551072642,0.001025390625,no_clip,no_clip
15,3,51,102,103,raw_post,20480,elongated,intermediate,5.856552910228181,5.810558490916971,8.819799068323517,9.190392765937602,9.920590328826664,11.43442904673412,1.2964500617481296,1.2441719671778992,1.152595628660185,9.920590328826664,0.13239303088245025,0.001025390625,no_clip,rotation_check
27,2,61,122,123,raw_post,20480,isotropic_scatter,axis_like,1.5583843781274926,1.4610375629347816,3.868031004760916,4.184957290872688,4.663786386245529,5.37544897049776,1.38971196556632,1.2844692542553566,1.1525933062352665,4.663786386245529,0.13239128269249145,0.001025390625,no_clip,no_clip
14,4,34,68,69,raw_post,20480,elongated,axis_like,5.174097861319861,5.165779166062958,9.091205201251517,9.566632552103927,10.25375755999353,11.818337282626391,1.2999747581321177,1.2353706717864126,1.1525859874761706,10.25375755999353,0.13238577349902514,0.001025390625,no_clip,rotation_check
10,3,58,116,117,raw_post,20480,elongated,axis_like,7.4255932000862375,7.3792403975634215,10.080652991381028,10.399675848785952,11.169961720071875,12.874272734618655,1.2771268632722679,1.2379494247526557,1.1525798438041392,11.169961720071875,0.1323811487979374,0.001025390625,no_clip,rotation_check
25,3,62,124,125,raw_post,20480,isotropic_scatter,axis_like,2.2242299953803673,2.048378108699119,5.916909419002533,6.456620838540407,7.840088625119858,9.035536603562386,1.5270702935799867,1.3994219003271955,1.1524788858396677,7.840088625119858,0.1323051447737157,0.001025390625,no_clip,no_clip
28,7,33,66,67,raw_post,20480,elongated,intermediate,2.0133728158810826,1.9125479977764317,4.801922118365237,5.113505859979518,5.867081523465434,6.761668412722738,1.40811705105802,1.3223155693713866,1.1524756193823789,5.867081523465434,0.13230268546946955,0.001025390625,no_clip,rotation_check
14,2,51,102,103,raw_post,20480,isotropic_scatter,axis_like,1.2215965354181613,1.1349809375269897,3.012649543955542,3.2593395646769747,3.6583568706661356,4.21610288791045,1.399466757216905,1.293545150558223,1.1524580670946836,3.6583568706661356,0.1322894701748467,0.001025390625,no_clip,no_clip
3,5,41,82,83,raw_post,20480,elongated,already_diagonal,0.965770988686746,0.7951529368822559,3.4424685776152524,3.8324538112150717,4.263679680290688,4.9136154619572086,1.4273523058156956,1.2821068965210456,1.1524354150408902,4.263679680290688,0.13227241461985229,0.001025390625,no_clip,rotation_check
26,0,32,64,65,raw_post,20480,elongated,axis_like,3.2472284775771882,3.1801492050793474,6.8306201132929285,7.183863771986519,7.866499517045418,9.0654355115858,1.3271760632601635,1.261916400327143,1.1524103563398795,7.866499517045418,0.13225354623152075,0.001025390625,no_clip,rotation_check
1,4,55,110,111,raw_post,20480,isotropic_scatter,axis_like,2.1520168006825124,2.143200736219429,2.6286205280289057,2.6942756591495063,2.8450483842357945,3.278572582056529,1.2472597497802376,1.2168660511491485,1.152378497400206,2.8450483842357945,0.13222955629940647,0.001025390625,no_clip,no_clip
14,7,54,108,109,raw_post,20480,isotropic_scatter,already_diagonal,2.8822540180903786,2.669573564558085,7.177402562094718,7.719899444574081,9.106705912688938,10.494246773157835,1.4621231960124443,1.3593760966062451,1.1523647380042823,9.106705912688938,0.13221919499910628,0.001025390625,no_clip,no_clip
29,2,45,90,91,raw_post,20480,isotropic_scatter,axis_like,2.2691338492368565,2.146672854056099,5.35637696876408,5.850173495396308,6.605763853257598,7.612126298147042,1.4211334158401197,1.3011795811076838,1.152346112765318,6.605763853257598,0.13220516915679847,0.001025390625,no_clip,no_clip
19,7,51,102,103,raw_post,20480,elongated,already_diagonal,1.3505550139180433,1.2624130495258494,3.6083948021843275,3.992002442019921,4.792912252735373,5.523026320572669,1.5306047767359954,1.3835227810577346,1.1523320330808497,4.792912252735373,0.13219456606927626,0.001025390625,no_clip,rotation_check
19,4,63,126,127,raw_post,20480,isotropic_scatter,intermediate,1.5042494574564431,1.4270432996419502,3.5119613834563537,3.7115295012307334,4.149366064354471,4.781351825402994,1.3614477220411088,1.288242980102276,1.1523089916017915,4.149366064354471,0.1321772135007565,0.001025390625,no_clip,no_clip
2,4,60,120,121,raw_post,20480,isotropic_scatter,intermediate,1.5504604839316183,1.4933363510626245,3.5184547131938686,3.6832641049363666,4.033711839055765,4.647718810547695,1.3209545636950204,1.261847827941187,1.1522188485421558,4.033711839055765,0.13210931997402287,0.001025390625,no_clip,no_clip
7,4,56,112,113,raw_post,20480,isotropic_scatter,axis_like,1.3337154732838927,1.2251477923423728,3.5246230532483978,3.826321038351755,4.311915857736529,4.967855129376231,1.4094713262451448,1.2983372486476483,1.1521224655770594,4.311915857736529,0.13203671495188352,0.001025390625,no_clip,no_clip
14,0,60,120,121,raw_post,20480,isotropic_scatter,axis_like,9.787108634633494,9.74172596764101,13.6937262275955,14.177442002605446,14.916805235403265,17.185647792465208,1.255001561067638,1.2121825495252905,1.1520997640752937,14.916805235403265,0.13201961220552205,0.001025390625,no_clip,no_clip
30,4,54,108,109,raw_post,20480,elongated,already_diagonal,2.345480703048111,2.1577706297790757,6.042846364779973,6.472202029665647,7.1086724225213604,8.189412013139773,1.3552242633323937,1.2653208252157784,1.1520311425793746,7.1086724225213604,0.13196791038042588,0.001025390625,no_clip,rotation_check
7,5,34,68,69,raw_post,20480,isotropic_scatter,already_diagonal,1.072700331591263,0.9884534324757315,2.71596414777924,2.895362811756504,3.3009234137862467,3.8026664084411506,1.4001165705926102,1.313364388393944,1.1520007984915321,3.3009234137862467,0.13194504612372415,0.001025390625,no_clip,no_clip
25,1,45,90,91,raw_post,20480,isotropic_scatter,axis_like,1.9217833300544616,1.761738680569938,5.0089684519346935,5.407507998371587,6.115772001617514,7.045199453541229,1.4065170346241749,1.3028551147150988,1.151972220625278,6.115772001617514,0.1319235116127967,0.001025390625,no_clip,no_clip
