layer,head,pair,dim0,dim1,shape_label,orientation_label,pre_anisotropy,post_anisotropy,post_balance,heuristic_alpha_deg,post_absmax_dim0,post_absmax_dim1,post_residual_gap,criterion1_residual_gap,criterion2_pre_line_like,criterion3_post_directional,criterion4_bucket_consistent,support_count_234,bucket_best_alpha_mean_deg,bucket_best_alpha_std_deg,bucket_best_alpha_range_deg,best_global_alpha_deg,best_global_gap,global_gap_reduction,global_gap_reduction_pct,override_priority
22,5,45,90,91,isotropic_scatter,axis_like,0.1517628099646685,0.14936680654875945,0.5593386888504028,-42.00711330600536,6.658784866333008,6.90817928314209,0.036101323747875926,0,0,0,0,0,,,,,,,,skip
25,2,54,108,109,isotropic_scatter,axis_like,0.10771851180805188,0.10785513897558285,0.5671114325523376,-31.325517027075904,4.357550144195557,4.520657062530518,0.03608035647890065,0,0,0,0,0,,,,,,,,skip
9,4,35,70,71,isotropic_scatter,intermediate,0.08102072446271996,0.06804491524660579,0.5578196048736572,18.928261310130633,4.554537773132324,4.390215873718262,0.03607872139812165,0,0,0,0,0,,,,,,,,skip
26,5,34,68,69,compact_cluster,axis_like,0.13875964156145043,0.04754324968152583,0.5571354627609253,-34.00749919585686,4.178664207458496,4.334898948669434,0.0360411495310387,0,0,0,0,0,,,,,,,,skip
11,0,37,74,75,isotropic_scatter,axis_like,0.05733587261001638,0.06702122597326458,0.5551676154136658,-30.34117440551437,6.947179317474365,7.206762790679932,0.03601942796580872,0,0,0,0,0,,,,,,,,skip
1,3,35,70,71,isotropic_scatter,already_diagonal,0.5881589550553595,0.35403218828459776,0.5607348680496216,-9.547528120509869,5.169843673706055,5.3629021644592285,0.03599888359564005,0,0,1,0,1,,,,,,,,skip
19,3,55,110,111,elongated,already_diagonal,0.24680519817801458,0.246183039874778,0.5678591132164001,-1.8838036877163298,9.03727912902832,9.374629020690918,0.03598541242731061,0,0,0,0,0,,,,,,,,skip
30,2,51,102,103,isotropic_scatter,axis_like,0.07454162392509908,0.07414268460811949,0.5577574968338013,42.860694111481195,6.3995361328125,6.638304710388184,0.03596830636623809,0,0,0,0,0,,,,,,,,skip
3,2,46,92,93,isotropic_scatter,axis_like,0.09166320200975038,0.09115136182825746,0.5485262274742126,40.577075758002415,4.332724094390869,4.494346618652344,0.03596129492787943,0,0,0,0,0,,,,,,,,skip
7,4,40,80,81,isotropic_scatter,axis_like,0.9106199700063073,0.05378888156641969,0.28800028562545776,36.8117697779092,14.707130432128906,15.255003929138184,0.0359143465025793,0,1,0,0,1,,,,,,,,skip
22,6,39,78,79,compact_cluster,already_diagonal,0.127082132582446,0.09545127413460852,0.5739358067512512,-9.643611354837072,5.247955799102783,5.0594892501831055,0.03591237352873645,0,0,0,0,0,,,,,,,,skip
18,3,43,86,87,compact_cluster,axis_like,0.8225920501843209,0.17074587637378236,0.18902504444122314,-39.717269577755836,12.873294830322266,13.352773666381836,0.03590855713122361,0,1,0,0,1,,,,,,,,skip
18,2,51,102,103,isotropic_scatter,intermediate,0.19165551684303356,0.19060602769236196,0.561514139175415,-17.338876563607403,8.880073547363281,9.210631370544434,0.03588872574341376,0,0,0,0,0,,,,,,,,skip
5,6,61,122,123,compact_cluster,axis_like,0.2046274307740616,0.20463814694631785,0.5586050748825073,35.419989906719316,4.025167942047119,3.880732536315918,0.03588307564075059,0,0,0,0,0,,,,,,,,skip
4,3,33,66,67,elongated,intermediate,0.9112849728872259,0.7615457424188788,0.5447911024093628,-20.60046744832135,8.268728256225586,8.57619857788086,0.03585158609180059,0,1,1,0,2,,,,,,,,skip
2,0,48,96,97,isotropic_scatter,intermediate,0.16588049005038383,0.16509946733885103,0.5715417861938477,-19.686293382714485,5.681529998779297,5.478039741516113,0.03581610187870247,0,0,0,0,0,,,,,,,,skip
21,3,63,126,127,isotropic_scatter,already_diagonal,0.10895987305067424,0.10901860002433648,0.5614103078842163,-13.193618502709503,7.263072967529297,7.003178119659424,0.03578304238877588,0,0,0,0,0,,,,,,,,skip
16,1,33,66,67,isotropic_scatter,axis_like,0.019377604131668495,0.03908102519303182,0.562654435634613,34.174973537478174,4.459634780883789,4.300059795379639,0.03578207484347554,0,0,0,0,0,,,,,,,,skip
0,6,32,64,65,elongated,axis_like,0.7707300652443283,0.5822027713435197,0.585774302482605,43.91347819565185,5.047922134399414,4.867743968963623,0.03569353104873676,0,1,1,0,2,,,,,,,,skip
21,3,35,70,71,compact_cluster,already_diagonal,0.16895894962136476,0.041002586627159485,0.5656663775444031,-7.005361617896179,7.371566295623779,7.644213676452637,0.03566715850300273,0,0,0,0,0,,,,,,,,skip
21,6,47,94,95,isotropic_scatter,axis_like,0.20065715646934795,0.1977832946580939,0.5468311905860901,-42.96102120938017,8.28660774230957,7.99146842956543,0.035616421329710726,0,0,0,0,0,,,,,,,,skip
28,1,33,66,67,isotropic_scatter,already_diagonal,0.21415054576957657,0.03182143342035377,0.5621464252471924,-6.5348151518979245,4.350478649139404,4.195616245269775,0.035596635763346,0,0,0,0,0,,,,,,,,skip
16,3,47,94,95,compact_cluster,intermediate,0.07513198460501236,0.07142142485510763,0.5609887838363647,-19.697648358741684,4.169411659240723,4.021114349365234,0.035567922286305065,0,0,0,0,0,,,,,,,,skip
23,7,34,68,69,isotropic_scatter,already_diagonal,0.3397298877106837,0.14481583146216492,0.5521332025527954,3.5898250981988116,4.6651811599731445,4.83713436126709,0.03554856831574595,0,0,0,0,0,,,,,,,,skip
19,1,34,68,69,elongated,already_diagonal,0.4924372923412592,0.6696020493480395,0.5121913552284241,5.649291673506054,7.185286045074463,6.929912567138672,0.03554117071106033,0,0,1,0,1,,,,,,,,skip
28,3,55,110,111,isotropic_scatter,intermediate,0.13103763483545114,0.13121890132016445,0.5638898611068726,20.306204398803327,6.654602527618408,6.899510383605957,0.035496410958301985,0,0,0,0,0,,,,,,,,skip
18,3,32,64,65,elongated,axis_like,0.7963040524974248,0.5444577573725397,0.5802097916603088,-44.641227753970426,9.143644332885742,8.819467544555664,0.03545378369149313,0,1,1,0,2,,,,,,,,skip
18,2,37,74,75,isotropic_scatter,already_diagonal,0.14135833535072548,0.13091500849435192,0.5656846761703491,9.573131674425326,6.257355213165283,6.486928462982178,0.035390131265815576,0,0,0,0,0,,,,,,,,skip
9,2,36,72,73,isotropic_scatter,axis_like,0.13348685030622662,0.08797831781609064,0.5597094893455505,41.40434997056526,3.5769476890563965,3.708178758621216,0.03538962873882973,0,0,0,0,0,,,,,,,,skip
5,7,58,116,117,isotropic_scatter,intermediate,0.15035681244108554,0.15041532220593737,0.5584042072296143,-25.509967739074533,4.043294429779053,4.191421985626221,0.0353406448587488,0,0,0,0,0,,,,,,,,skip
21,7,59,118,119,isotropic_scatter,axis_like,0.1924669577257215,0.19232136504907876,0.551002025604248,36.26111161774536,6.541610240936279,6.780703544616699,0.035260840133652445,0,0,0,0,0,,,,,,,,skip
17,1,63,126,127,elongated,axis_like,0.4106901670240718,0.4106665028890555,0.5423792600631714,40.14979543197995,5.23353385925293,5.04922342300415,0.03521720527763797,0,0,1,0,1,,,,,,,,skip
21,0,63,126,127,isotropic_scatter,intermediate,0.14283618603035222,0.14284507039803565,0.5643926858901978,18.967655736272526,7.378549098968506,7.647819519042969,0.035208783288358615,0,0,0,0,0,,,,,,,,skip
15,5,33,66,67,compact_cluster,intermediate,0.3648653453335377,0.0590918049787988,0.5550578236579895,-21.744306134969218,5.98860502243042,6.20699405670166,0.03518434725025179,0,0,0,0,0,,,,,,,,skip
4,5,38,76,77,elongated,axis_like,0.3344884208880986,0.268900096437685,0.5492669343948364,-42.375921233414715,3.915511131286621,4.058253765106201,0.035173412527061285,0,0,0,0,0,,,,,,,,skip
31,6,37,74,75,isotropic_scatter,axis_like,0.14264292782117038,0.11091349267104725,0.5612581968307495,35.40503034046905,4.042170524597168,4.189504623413086,0.03516742719235586,0,0,0,0,0,,,,,,,,skip
13,1,59,118,119,isotropic_scatter,axis_like,0.07974239455034246,0.08052002923140554,0.36633652448654175,42.72577015146886,12.024266242980957,11.601574897766113,0.0351531924421239,0,0,0,0,0,,,,,,,,skip
4,2,63,126,127,isotropic_scatter,axis_like,0.13756252573380243,0.13759285918452985,0.5651493072509766,35.607833659371714,3.735682487487793,3.871673107147217,0.03512450971348313,0,0,0,0,0,,,,,,,,skip
12,4,36,72,73,isotropic_scatter,intermediate,0.11850875492982946,0.0727843681536831,0.5570000410079956,22.1515752842717,4.186665058135986,4.339061260223389,0.03512192913348186,0,0,0,0,0,,,,,,,,skip
15,3,49,98,99,isotropic_scatter,already_diagonal,0.17709474187716606,0.17713077063685498,0.5556172132492065,8.277722618867235,7.065511703491211,7.322413444519043,0.03508429877312207,0,0,0,0,0,,,,,,,,skip
9,3,39,78,79,isotropic_scatter,axis_like,0.1923741465785311,0.17325745524609948,0.5567878484725952,-31.895453138886868,5.4237775802612305,5.233545303344727,0.03507376069564814,0,0,0,0,0,,,,,,,,skip
4,1,52,104,105,elongated,axis_like,0.5542534510266245,0.5586280902247276,0.23842251300811768,42.2247289978791,6.187618732452393,6.412478923797607,0.03506603203181334,0,0,1,0,1,,,,,,,,skip
16,4,42,84,85,isotropic_scatter,intermediate,0.056496493436935656,0.05504467566041584,0.5617321133613586,-25.93091804248829,4.28951358795166,4.445320129394531,0.03504956603971118,0,0,0,0,0,,,,,,,,skip
17,7,46,92,93,elongated,intermediate,0.31377674879619954,0.3090125035678914,0.5608473420143127,-26.716649116231892,7.978270530700684,8.267962455749512,0.03503788588775913,0,0,0,0,0,,,,,,,,skip
0,7,45,90,91,elongated,intermediate,0.9736124074885063,0.954307930008213,0.6506319642066956,-19.689204783771956,2.2353553771972656,2.1570379734039307,0.035035773099994026,0,1,1,0,2,,,,,,,,skip
7,5,38,76,77,isotropic_scatter,already_diagonal,0.3410114629602226,0.3141303448048137,0.5570777058601379,6.018007339428404,4.487189769744873,4.650012493133545,0.0350155453623199,0,0,0,0,0,,,,,,,,skip
13,3,48,96,97,elongated,axis_like,0.48597580395213336,0.48434828595883944,0.50978684425354,34.97567276386184,9.510641098022461,9.85567569732666,0.03500872085287764,0,0,1,0,1,,,,,,,,skip
0,3,39,78,79,isotropic_scatter,intermediate,0.9479008432824367,0.24508958492074975,0.4897577166557312,26.142017469495226,6.134207725524902,5.919547080993652,0.034994029243260026,0,1,0,0,1,,,,,,,,skip
20,2,40,80,81,isotropic_scatter,axis_like,0.18195484904492165,0.1688457805341953,0.555025041103363,35.58273072116359,4.839788436889648,5.015195846557617,0.03497518642036018,0,0,0,0,0,,,,,,,,skip
21,5,35,70,71,elongated,already_diagonal,0.469220156095893,0.4296052686889288,0.562197744846344,3.4797558024350264,8.399103164672852,8.105504989624023,0.034955895801318436,0,0,1,0,1,,,,,,,,skip
27,5,44,88,89,elongated,axis_like,0.2859896735721351,0.2849523934925943,0.5678013563156128,-39.50525239233437,6.933610916137695,6.6917266845703125,0.03488575209843506,0,0,0,0,0,,,,,,,,skip
28,3,32,64,65,isotropic_scatter,already_diagonal,0.2840554665896563,0.17129646066730664,0.5576079487800598,-11.174459468992497,4.87147331237793,5.047379493713379,0.034850991797732704,0,0,0,0,0,,,,,,,,skip
10,5,48,96,97,isotropic_scatter,already_diagonal,0.23010781350915577,0.22890282930051237,0.5414999723434448,4.300510878507312,7.017329216003418,7.270720481872559,0.03485091560057886,0,0,0,0,0,,,,,,,,skip
28,6,61,122,123,isotropic_scatter,axis_like,0.07486570685180097,0.07507560062832709,0.5521213412284851,32.89720591094129,5.755791187286377,5.555359363555908,0.034822636403695574,0,0,0,0,0,,,,,,,,skip
5,0,40,80,81,isotropic_scatter,already_diagonal,0.09694235144046459,0.08619660548497361,0.5565851330757141,-12.423443074330859,4.499136924743652,4.34274959564209,0.034759406463379196,0,0,0,0,0,,,,,,,,skip
26,6,59,118,119,elongated,axis_like,0.41948041287524074,0.4191119960612123,0.28849905729293823,-42.72847740853359,10.112343788146973,9.760977745056152,0.03474625175448135,0,0,1,0,1,,,,,,,,skip
21,1,39,78,79,elongated,axis_like,0.2486855838578738,0.23194358269419352,0.5584529638290405,34.17624082104532,4.133730888366699,4.282498836517334,0.03473858460440766,0,0,0,0,0,,,,,,,,skip
26,2,52,104,105,isotropic_scatter,axis_like,0.18353592450474254,0.18263709857923938,0.575089693069458,-43.9709806787159,5.589258193969727,5.39510440826416,0.03473695058765396,0,0,0,0,0,,,,,,,,skip
18,0,47,94,95,isotropic_scatter,intermediate,0.09238024401844089,0.09334213279687906,0.5577326416969299,-28.182748979965577,6.355801582336426,6.135190963745117,0.03471011732090777,0,0,0,0,0,,,,,,,,skip
17,2,47,94,95,compact_cluster,axis_like,0.08211492977218843,0.08169054390004694,0.5574893355369568,-36.066899891188925,4.541446208953857,4.704669952392578,0.034693983869306846,0,0,0,0,0,,,,,,,,skip
30,7,62,124,125,elongated,axis_like,0.24085267407511032,0.24133713183113967,0.2697959542274475,-39.463288805541374,13.104368209838867,12.650339126586914,0.03464715551193566,0,0,0,0,0,,,,,,,,skip
24,7,38,76,77,elongated,intermediate,0.9373769060754852,0.3156480096782974,0.6082724332809448,19.45482504793529,13.782844543457031,14.277467727661133,0.034643621238647226,0,1,0,0,1,,,,,,,,skip
9,6,36,72,73,elongated,already_diagonal,0.4697398359691834,0.348819474834549,0.5718569755554199,-10.333454690605873,6.428427696228027,6.658971309661865,0.03462150574208505,0,0,0,0,0,,,,,,,,skip
30,4,33,66,67,elongated,intermediate,0.8383636498577899,0.49776418789583177,0.5346193909645081,-19.159676730012603,9.17568302154541,8.858224868774414,0.03459776803814746,0,1,1,0,2,,,,,,,,skip
19,7,43,86,87,elongated,axis_like,0.49303504713399654,0.4578813008965197,0.4033864736557007,41.95679531356732,6.984760284423828,7.234785079956055,0.034558703924034914,0,0,1,0,1,,,,,,,,skip
29,2,53,106,107,isotropic_scatter,intermediate,0.10694895505597067,0.10712605136396933,0.5501523017883301,-17.883394565798685,7.334376811981201,7.081058025360107,0.03453855632386931,0,0,0,0,0,,,,,,,,skip
21,0,58,116,117,elongated,axis_like,0.2841135779927324,0.28405397381068304,0.5620177984237671,41.77839371215518,7.935185432434082,8.219014167785645,0.03453318482696219,0,0,0,0,0,,,,,,,,skip
27,2,55,110,111,elongated,axis_like,0.1845381451451085,0.18417587964177842,0.5594601631164551,-41.50909870364534,4.260217189788818,4.113154888153076,0.034519907104321165,0,0,0,0,0,,,,,,,,skip
7,4,38,76,77,elongated,intermediate,0.33295829725342324,0.2876071127742984,0.5510014295578003,26.893717024423438,4.380383014678955,4.5369110107421875,0.034501006454086526,0,0,0,0,0,,,,,,,,skip
25,0,59,118,119,isotropic_scatter,already_diagonal,0.09763684791433445,0.09760980681206782,0.5591318011283875,-5.69311465220093,5.4743123054504395,5.285849571228027,0.034426741425543306,0,0,0,0,0,,,,,,,,skip
17,5,39,78,79,isotropic_scatter,already_diagonal,0.16666640832409055,0.13692025179785225,0.5572200417518616,-3.2310865219770077,5.715145111083984,5.9187493324279785,0.03439987232243066,0,0,0,0,0,,,,,,,,skip
27,4,33,66,67,compact_cluster,intermediate,0.2845270205140063,0.09705355363578104,0.5636703372001648,-27.48594519697266,6.424302577972412,6.653149604797363,0.034396795565808,0,0,0,0,0,,,,,,,,skip
17,0,33,66,67,isotropic_scatter,already_diagonal,0.1689137742346983,0.12747123613001962,0.5570247769355774,-8.108607960432403,5.6346306800842285,5.440896987915039,0.034382677972834494,0,0,0,0,0,,,,,,,,skip
1,2,63,126,127,isotropic_scatter,axis_like,0.28717263115284775,0.28716649355841606,0.5466635227203369,44.35960701221689,1.9686474800109863,1.9010142087936401,0.034355196602780684,0,0,0,0,0,,,,,,,,skip
26,3,38,76,77,isotropic_scatter,already_diagonal,0.03679081630433229,0.03638633145973219,0.5652217268943787,-3.6203753126831977,5.523979663848877,5.7201247215271,0.0342903463171093,0,0,0,0,0,,,,,,,,skip
1,2,42,84,85,compact_cluster,axis_like,0.8878248423376434,0.5612018723723983,0.2230655550956726,-38.314603226173766,3.375436782836914,3.495248317718506,0.034278404276522983,0,1,1,0,2,,,,,,,,skip
19,7,47,94,95,isotropic_scatter,axis_like,0.06426292695309628,0.06457944722550366,0.5652788877487183,33.17470606895087,4.189792633056641,4.046215534210205,0.0342683066731371,0,0,0,0,0,,,,,,,,skip
25,6,48,96,97,compact_cluster,axis_like,0.10340023803251412,0.10344246002339919,0.5474780201911926,-42.36327079855489,5.20548677444458,5.02719783782959,0.03425019490785537,0,0,0,0,0,,,,,,,,skip
17,1,61,122,123,compact_cluster,axis_like,0.10620708634630419,0.10619944671956484,0.5588077306747437,30.676960448795963,4.7819719314575195,4.618252754211426,0.034236749941815955,0,0,0,0,0,,,,,,,,skip
13,6,56,112,113,isotropic_scatter,already_diagonal,0.1324093115304404,0.13321917990506824,0.5491505861282349,-11.113875495230735,7.443938255310059,7.70692253112793,0.03412312434122555,0,0,0,0,0,,,,,,,,skip
1,4,33,66,67,isotropic_scatter,intermediate,0.9085816512336949,0.7724116247583643,0.5465400815010071,-21.216909752500875,5.277575969696045,5.463888645172119,0.03409891518208368,0,1,1,0,2,,,,,,,,skip
7,2,46,92,93,isotropic_scatter,axis_like,0.01462931653555028,0.014123296381513125,0.5584629774093628,-31.023683970600725,4.9517292976379395,5.126466751098633,0.0340853577999401,0,0,0,0,0,,,,,,,,skip
3,1,46,92,93,isotropic_scatter,axis_like,0.13410309387132296,0.13324992495375795,0.5533495545387268,31.386690615722383,4.9158616065979,5.089310646057129,0.03408104781216405,0,0,0,0,0,,,,,,,,skip
13,6,34,68,69,compact_cluster,axis_like,0.03007674950399714,0.14527850038428086,0.5623303651809692,40.11648824214115,4.87902307510376,4.7127814292907715,0.03407273203139194,0,0,0,0,0,,,,,,,,skip
8,1,32,64,65,isotropic_scatter,intermediate,0.14914366913472027,0.06351695946627929,0.5605049133300781,16.884215584261604,3.19905686378479,3.311659574508667,0.0340018978975468,0,0,0,0,0,,,,,,,,skip
20,3,60,120,121,isotropic_scatter,intermediate,0.10028903316749675,0.10072388449537245,0.5694700479507446,15.014584931373541,9.665932655334473,9.337394714355469,0.033989264429407036,0,0,0,0,0,,,,,,,,skip
21,4,34,68,69,isotropic_scatter,axis_like,0.2222023905431485,0.12060827202296241,0.5582827925682068,-36.797977676094916,3.880561351776123,4.017055034637451,0.03397854440240374,0,0,0,0,0,,,,,,,,skip
19,1,56,112,113,isotropic_scatter,already_diagonal,0.12051422735850374,0.12047571347898901,0.5503848195075989,8.06668547632608,5.331857681274414,5.150821208953857,0.03395373304061738,0,0,0,0,0,,,,,,,,skip
27,6,55,110,111,elongated,intermediate,0.2916672525931106,0.29169108617065065,0.5442152619361877,29.195567285291208,7.19917631149292,7.452027320861816,0.033930499511326886,0,0,0,0,0,,,,,,,,skip
23,5,63,126,127,elongated,axis_like,0.4883144873168222,0.4884028712645947,0.34575408697128296,-36.41000802974375,11.72649097442627,11.328621864318848,0.03392908509247269,0,0,1,0,1,,,,,,,,skip
7,1,61,122,123,isotropic_scatter,intermediate,0.12067410472299975,0.12071695572284802,0.5533196330070496,22.203827928606504,3.9895412921905518,3.8542330265045166,0.03391574513864499,0,0,0,0,0,,,,,,,,skip
7,7,36,72,73,isotropic_scatter,intermediate,0.11249616516349085,0.06989274311459791,0.5551244020462036,-24.85865403273585,4.1621012687683105,4.308154106140137,0.03390148861287631,0,0,0,0,0,,,,,,,,skip
8,1,35,70,71,isotropic_scatter,axis_like,0.14930951769843437,0.10458662235722854,0.5593417286872864,40.203897849862614,3.489182710647583,3.3709664344787598,0.03388079271632141,0,0,0,0,0,,,,,,,,skip
24,7,44,88,89,isotropic_scatter,already_diagonal,0.07424139174736971,0.07382122885130993,0.5548210740089417,0.34856520522285833,4.305094242095947,4.159296035766602,0.03386643778984114,0,0,0,0,0,,,,,,,,skip
28,2,49,98,99,elongated,already_diagonal,0.2728562884664752,0.2723113954417026,0.5608153939247131,4.482225387085993,4.543623447418213,4.702495574951172,0.033784641580361006,0,0,0,0,0,,,,,,,,skip
19,1,63,126,127,isotropic_scatter,intermediate,0.19170846290397228,0.1916523424554021,0.5514520406723022,27.295499002599602,5.595402240753174,5.790864944458008,0.0337536284440369,0,0,0,0,0,,,,,,,,skip
25,0,57,114,115,elongated,axis_like,0.36349416468998524,0.3647314211502863,0.3203909993171692,43.39621455812425,6.483710765838623,6.71012020111084,0.03374148725901146,0,0,1,0,1,,,,,,,,skip
4,3,43,86,87,isotropic_scatter,axis_like,0.16216281982108416,0.16401008029216604,0.5606853365898132,-44.38493078170741,3.765404224395752,3.896885395050049,0.0337400660592453,0,0,0,0,0,,,,,,,,skip
10,3,40,80,81,isotropic_scatter,already_diagonal,0.1374474155335117,0.12867534993075605,0.5615016222000122,14.664833012525794,4.742424488067627,4.907777786254883,0.033692091490033965,0,0,0,0,0,,,,,,,,skip
17,3,34,68,69,elongated,already_diagonal,0.4130482733869053,0.6943013735419638,0.4979259967803955,-4.4916094735945675,7.372802734375,7.62962532043457,0.033661231747739634,0,0,1,0,1,,,,,,,,skip
24,6,33,66,67,isotropic_scatter,intermediate,0.2565415005059412,0.08640443109913527,0.5527098178863525,19.031346668736422,5.043529510498047,4.873915195465088,0.03363008279814935,0,0,0,0,0,,,,,,,,skip
12,4,47,94,95,isotropic_scatter,already_diagonal,0.1798170247512173,0.17734696988431317,0.5711343884468079,-1.884722708945707,4.29301643371582,4.1486968994140625,0.033617279721625024,0,0,0,0,0,,,,,,,,skip
19,5,57,114,115,elongated,axis_like,0.2802331110365467,0.280848815758218,0.5696708559989929,-37.31416846813136,6.385926723480225,6.607908725738525,0.03359338203229967,0,0,0,0,0,,,,,,,,skip
31,2,36,72,73,isotropic_scatter,intermediate,0.17538393860439586,0.13226412755627015,0.5565851926803589,-17.627442549848197,5.694860935211182,5.892813682556152,0.033592229113054844,0,0,0,0,0,,,,,,,,skip
15,1,59,118,119,isotropic_scatter,intermediate,0.1327401786562239,0.13271694289637676,0.5537009835243225,28.004733526084635,5.74883508682251,5.948459148406982,0.03355895310097787,0,0,0,0,0,,,,,,,,skip
1,1,39,78,79,isotropic_scatter,axis_like,0.9717890197844031,0.608972394819509,0.39874112606048584,30.555311368278502,6.7822585105896,7.017613887786865,0.03353780657651561,0,1,1,0,2,,,,,,,,skip
20,3,49,98,99,isotropic_scatter,intermediate,0.024499030570119408,0.02545597453131348,0.5583854913711548,22.773809409435536,9.14232349395752,9.459489822387695,0.03352890424170032,0,0,0,0,0,,,,,,,,skip
22,3,63,126,127,isotropic_scatter,axis_like,0.006995335196439144,0.006959540981004734,0.5641553401947021,-41.04136121761632,9.426566123962402,9.753085136413574,0.033478536061589244,0,0,0,0,0,,,,,,,,skip
8,6,56,112,113,isotropic_scatter,already_diagonal,0.25399874796792926,0.253679160314962,0.5623935461044312,-10.546569126522492,6.4742350578308105,6.69832181930542,0.033454164717610715,0,0,0,0,0,,,,,,,,skip
17,3,43,86,87,isotropic_scatter,intermediate,0.13391536431479953,0.12647489072531157,0.5690170526504517,16.81487158626519,4.58892297744751,4.435449123382568,0.03344441709289877,0,0,0,0,0,,,,,,,,skip
25,7,43,86,87,isotropic_scatter,axis_like,0.08141705232479823,0.07852229354334121,0.5639411211013794,33.94141688061066,3.9899227619171143,3.8565120697021484,0.033436910981921725,0,0,0,0,0,,,,,,,,skip
6,1,41,82,83,elongated,axis_like,0.5298041317095036,0.4802747318036667,0.5129469037055969,31.238795997980297,5.130070686340332,5.3074493408203125,0.03342069666416544,0,0,1,0,1,,,,,,,,skip
10,3,62,124,125,elongated,axis_like,0.3129827241809839,0.31286066549025376,0.3388978838920593,41.840575346131295,10.688054084777832,10.330870628356934,0.03341894170704162,0,0,0,0,0,,,,,,,,skip
19,3,62,124,125,elongated,axis_like,0.2514081373915321,0.2513865965877696,0.5345842838287354,31.434109049964892,8.133464813232422,8.414566993713379,0.03340661268618715,0,0,0,0,0,,,,,,,,skip
11,5,56,112,113,isotropic_scatter,intermediate,0.15971840950039373,0.15991281922537495,0.5673009753227234,28.195146206924264,7.319000720977783,7.074501991271973,0.03340602618128267,0,0,0,0,0,,,,,,,,skip
29,5,42,84,85,elongated,intermediate,0.2424276838209317,0.23259325464459443,0.5641875863075256,21.611803639049786,5.863818645477295,5.667949676513672,0.03340297181849149,0,0,0,0,0,,,,,,,,skip
19,4,49,98,99,compact_cluster,already_diagonal,0.2333788501066026,0.2324394552548314,0.6048145890235901,1.840834328784169,5.33336877822876,5.1552886962890625,0.03338979345786747,0,0,0,0,0,,,,,,,,skip
13,2,54,108,109,isotropic_scatter,axis_like,0.2862641849941248,0.28609174472482835,0.529442310333252,40.404166901427544,11.084433555603027,11.467266082763672,0.0333848124215131,0,0,0,0,0,,,,,,,,skip
21,0,34,68,69,isotropic_scatter,already_diagonal,0.2243629598323187,0.12216954349457552,0.5568632483482361,14.248377428011104,5.911888122558594,5.714637756347656,0.03336503704430217,0,0,0,0,0,,,,,,,,skip
14,2,48,96,97,isotropic_scatter,axis_like,0.17099548334965936,0.1690862322764163,0.5391243100166321,44.5481899225349,3.4938387870788574,3.3773677349090576,0.03333612661252163,0,0,0,0,0,,,,,,,,skip
7,5,33,66,67,isotropic_scatter,already_diagonal,0.21658499692145994,0.03988552457613954,0.5582574009895325,10.250867692685967,3.973156690597534,4.110151290893555,0.033330792615723304,0,0,0,0,0,,,,,,,,skip
13,0,34,68,69,isotropic_scatter,axis_like,0.055899713826590675,0.040803347976404974,0.5570470094680786,-30.289419033091406,4.829007148742676,4.9954657554626465,0.033321939308250635,0,0,0,0,0,,,,,,,,skip
18,4,32,64,65,isotropic_scatter,intermediate,0.24430227138062116,0.02092241527717898,0.5589068531990051,18.373530887619523,4.778731346130371,4.943443775177002,0.033319369358202774,0,0,0,0,0,,,,,,,,skip
8,7,48,96,97,isotropic_scatter,intermediate,0.14653354823319156,0.14552107186729574,0.5632950663566589,-29.946257833660965,8.683921813964844,8.98312759399414,0.033307528686260364,0,0,0,0,0,,,,,,,,skip
26,5,35,70,71,isotropic_scatter,intermediate,0.03838772181636323,0.030051959297204504,0.5595934987068176,-17.14338990574888,4.107280254364014,4.248668193817139,0.03327817871465683,0,0,0,0,0,,,,,,,,skip
5,3,41,82,83,isotropic_scatter,intermediate,0.048552214904770845,0.04427014877050695,0.5610520243644714,-29.943039576611323,3.9487085342407227,3.817467212677002,0.0332365178198589,0,0,0,0,0,,,,,,,,skip
11,2,47,94,95,elongated,axis_like,0.5676284234286288,0.5656767096033357,0.5275508165359497,34.51214557926839,7.896918773651123,8.16832160949707,0.03322626713551473,0,0,1,0,1,,,,,,,,skip
30,4,55,110,111,isotropic_scatter,already_diagonal,0.018294431430685036,0.01808021414463332,0.5638779401779175,-10.755432180009672,6.201411724090576,6.4144206047058105,0.0332078131045795,0,0,0,0,0,,,,,,,,skip
5,1,36,72,73,isotropic_scatter,already_diagonal,0.03277069751120909,0.038583963890769166,0.5604380369186401,12.132987416508788,5.939082622528076,5.741865634918213,0.033206641520995436,0,0,0,0,0,,,,,,,,skip
27,6,49,98,99,compact_cluster,intermediate,0.08021962539068339,0.07919096116935112,0.5528591871261597,22.511301693273712,7.577469825744629,7.325919151306152,0.033197185897570626,0,0,0,0,0,,,,,,,,skip
18,6,48,96,97,elongated,axis_like,0.3131861974786936,0.3115118268926091,0.5493717789649963,36.626314926036194,5.257033348083496,5.437449932098389,0.03318036694919364,0,0,0,0,0,,,,,,,,skip
17,0,32,64,65,isotropic_scatter,already_diagonal,0.42314367687599785,0.12915984368786954,0.5567953586578369,0.14563344717385152,6.935844421386719,6.705755233764648,0.033173925717334275,0,0,0,0,0,,,,,,,,skip
