layer,head,pair,dim0,dim1,pre_absmax_dim0,pre_absmax_dim1,pre_residual_gap,post_absmax_dim0,post_absmax_dim1,post_residual_gap,residual_improvement
30,3,42,84,85,8.0859375,6.14453125,0.2400966183574879,7.882241725921631,5.968629837036133,0.24277508295544553,-0.0026784645979576194
30,3,43,86,87,6.68359375,5.7265625,0.14319111630625364,6.612418174743652,6.0128703117370605,0.09066998595106772,0.05252113035518592
30,3,44,88,89,13.15625,11.5625,0.12114014251781473,12.617561340332031,13.75538158416748,0.08271818828676382,0.03842195423105091
30,3,45,90,91,7.796875,6.4609375,0.1713426853707415,7.873814105987549,6.205183506011963,0.21192151319735825,-0.04057882782661676
30,3,46,92,93,8.875,7.3984375,0.16637323943661972,8.954054832458496,7.622055530548096,0.14875934164283827,0.017613897793781447
30,3,47,94,95,7.78515625,8.421875,0.07560296846011132,8.118735313415527,8.291726112365723,0.020863062359501777,0.05473990610060954
30,3,48,96,97,7.3203125,8.5859375,0.14740673339399454,7.0607757568359375,8.42039680480957,0.16146757444934698,-0.014060841055352435
30,3,49,98,99,7.82421875,6.92578125,0.11482775836245632,7.850543022155762,6.92683744430542,0.11766136116233804,-0.002833602799881721
30,3,50,100,101,6.8515625,8.5703125,0.20054694621695535,6.9157915115356445,8.603964805603027,0.19620876330968018,0.004338182907275168
30,3,51,102,103,8.546875,8.6484375,0.011743450767841012,8.564640045166016,8.69992733001709,0.015550392516992261,-0.003806941749151249
30,3,52,104,105,7.74609375,6.640625,0.1427130610186586,7.7635273933410645,6.680009841918945,0.13956510958555698,0.00314795143310162
30,3,53,106,107,8.5390625,7.21484375,0.15507776761207684,8.618300437927246,7.153964042663574,0.1699101123023571,-0.014832344690280275
30,3,54,108,109,7.8046875,7.69140625,0.014514514514514515,7.807258605957031,7.679195880889893,0.01640303357819162,-0.0018885190636771052
30,3,55,110,111,8.71875,7.9140625,0.09229390681003584,8.687122344970703,7.931211471557617,0.08701510619920194,0.0052788006108338975
30,3,56,112,113,7.24609375,6.80078125,0.061455525606469004,7.243284702301025,6.838789939880371,0.05584410651318946,0.005611419093279543
30,3,57,114,115,8.2578125,7.40625,0.10312204351939451,8.275811195373535,7.403595447540283,0.1053933840734369,-0.002271340554042392
30,3,58,116,117,8.1484375,7.8046875,0.04218600191754554,8.102757453918457,7.782155513763428,0.039567016781427614,0.0026189851361179267
30,3,59,118,119,8.1015625,8.1640625,0.007655502392344498,8.074501037597656,8.19188404083252,0.01432918271911158,-0.0066736803267670826
30,3,60,120,121,6.83203125,7.98046875,0.14390602055800295,6.838901042938232,7.979606628417969,0.1429526088939414,0.0009534116640615431
30,3,61,122,123,5.84765625,6.765625,0.13568129330254042,5.852179050445557,6.770219326019287,0.13559978360605257,8.1509696487847e-05
30,3,62,124,125,7.1640625,9.0,0.20399305555555555,7.1896467208862305,8.996807098388672,0.20086685840203286,0.003126197153522692
30,3,63,126,127,8.90625,7.1484375,0.19736842105263158,8.916677474975586,7.146821975708008,0.1984882266107112,-0.0011198055580796118
30,4,32,64,65,4.14453125,3.8203125,0.07822808671065033,4.0689921379089355,4.19413423538208,0.029837408735618173,0.04839067797503216
30,4,33,66,67,4.2265625,8.390625,0.4962756052141527,9.17568302154541,8.858224868774414,0.03459776803814746,0.46167783717600525
30,4,34,68,69,3.408203125,4.421875,0.22924028268551236,3.7558517456054688,3.7633564472198486,0.0019941511572532347,0.22724613152825912
30,4,35,70,71,4.03515625,3.916015625,0.02952565343659245,4.59244966506958,4.063957214355469,0.11507855050298176,-0.0855528970663893
30,4,36,72,73,4.0234375,4.546875,0.11512027491408934,4.4108757972717285,4.374341011047363,0.008282887096245875,0.10683738781784347
30,4,37,74,75,5.46484375,5.77734375,0.054090601757944556,4.875999927520752,5.718495845794678,0.1473282382278005,-0.09323763646985594
30,4,38,76,77,4.16796875,5.06640625,0.17733230531996916,4.668359756469727,4.806050777435303,0.028649514402145686,0.14868279091782347
30,4,39,78,79,12.625,5.296875,0.5804455445544554,11.660327911376953,11.713576316833496,0.004545870878052851,0.5758996736764026
30,4,40,80,81,5.11328125,5.26171875,0.028210838901262063,5.338766574859619,5.012074947357178,0.0611923415121463,-0.03298150261088424
30,4,41,82,83,4.765625,5.53125,0.1384180790960452,4.830743789672852,5.520566940307617,0.12495512835794494,0.013462950738100263
30,4,42,84,85,6.37890625,5.16015625,0.19105939987752601,6.368003845214844,5.1739501953125,0.1875083116979586,0.0035510881795674243
30,4,43,86,87,4.98828125,5.81640625,0.14237743451981194,4.957472324371338,5.782253265380859,0.1426400579766365,-0.0002626234568245678
30,4,44,88,89,5.046875,7.38671875,0.31676361713379164,5.678811550140381,7.094561576843262,0.19955426580888477,0.11720935132490687
30,4,45,90,91,6.28125,6.0859375,0.03109452736318408,5.89338493347168,6.066928386688232,0.028604829685699534,0.0024896976774845467
30,4,46,92,93,6.0859375,6.4609375,0.05804111245465538,6.161879062652588,6.4031758308410645,0.037683920379987745,0.020357192074667636
30,4,47,94,95,5.19140625,6.6484375,0.2191539365452409,5.280266761779785,6.558279037475586,0.19487006703937584,0.024283869505865058
30,4,48,96,97,5.921875,6.53125,0.09330143540669857,5.9677510261535645,6.569627285003662,0.09161497794920373,0.001686457457494836
30,4,49,98,99,8.6015625,7.453125,0.1335149863760218,8.651073455810547,7.449611186981201,0.13888013724150916,-0.005365150865487361
30,4,50,100,101,5.9296875,4.65234375,0.21541501976284586,5.960896015167236,4.584588050842285,0.23088944360428304,-0.015474423841437185
30,4,51,102,103,5.8359375,5.59765625,0.040829986613119144,5.833862781524658,5.584413528442383,0.04275884819784581,-0.0019288615847266669
30,4,52,104,105,6.53125,6.0078125,0.08014354066985646,6.531848907470703,6.026761054992676,0.07732693447644522,0.0028166061934112446
30,4,53,106,107,7.0625,5.875,0.168141592920354,7.0153985023498535,5.864974498748779,0.16398555309662483,0.0041560398237291685
30,4,54,108,109,5.98828125,7.8359375,0.2357926221335992,5.9494099617004395,7.816047668457031,0.2388211773950306,-0.0030285552614313926
30,4,55,110,111,6.1796875,6.4296875,0.038882138517618466,6.201411724090576,6.4144206047058105,0.0332078131045795,0.005674325413038965
30,4,56,112,113,5.8125,5.734375,0.013440860215053764,5.853119850158691,5.764694690704346,0.015107355003494128,-0.0016664947884403643
30,4,57,114,115,5.875,5.5,0.06382978723404255,5.871912479400635,5.5107293128967285,0.06151031163543047,0.002319475598612078
30,4,58,116,117,6.984375,7.859375,0.11133200795228629,6.9659271240234375,7.857961177825928,0.1135197837728807,-0.0021877758205944148
30,4,59,118,119,7.95703125,6.5078125,0.18213058419243985,7.968302249908447,6.493125915527344,0.1851305696138789,-0.002999985421439033
30,4,60,120,121,6.875,4.91796875,0.2846590909090909,6.870197772979736,4.914695739746094,0.28463547889764806,2.3612011442852854e-05
30,4,61,122,123,5.46484375,5.609375,0.02576601671309192,5.465399265289307,5.603937149047852,0.024721527039624897,0.0010444896734670243
30,4,62,124,125,5.16015625,5.5703125,0.07363253856942496,5.159513473510742,5.5698771476745605,0.07367553417854941,-4.299560912444933e-05
30,4,63,126,127,5.5546875,6.9140625,0.19661016949152543,5.541173934936523,6.917931079864502,0.19901284488583607,-0.0024026753943106327
30,5,32,64,65,4.8125,3.91796875,0.1858766233766234,4.125880718231201,4.807191371917725,0.1417273832006254,0.044149240175998
30,5,33,66,67,8.2734375,4.64453125,0.43862134088762983,8.144057273864746,8.972281455993652,0.09230920654808894,0.3463121343395409
30,5,34,68,69,4.59375,4.375,0.047619047619047616,4.9338250160217285,4.801041126251221,0.026912971039571833,0.020706076579475784
30,5,35,70,71,6.82421875,4.16015625,0.39038351459645104,6.150027275085449,6.046561241149902,0.01682367074284387,0.3735598438536072
30,5,36,72,73,5.96875,4.6875,0.21465968586387435,5.599028587341309,4.927562713623047,0.11992542335582294,0.0947342625080514
30,5,37,74,75,4.21484375,4.9453125,0.14770932069510267,4.613804817199707,4.965009689331055,0.07073598927430616,0.07697333142079651
30,5,38,76,77,5.13671875,4.421875,0.1391634980988593,4.819957733154297,5.132273197174072,0.060853242222518915,0.07831025587634038
30,5,39,78,79,7.16796875,14.4765625,0.5048569886670264,14.441242218017578,13.2891206741333,0.07977994735430972,0.42507704131271673
30,5,40,80,81,6.48046875,6.0390625,0.06811332127787824,5.938179969787598,6.215177059173584,0.044567851687690764,0.023545469590187475
30,5,41,82,83,5.7265625,5.48828125,0.04160982264665757,5.635438442230225,5.349475860595703,0.050743626173184106,-0.009133803526526534
30,5,42,84,85,5.4921875,5.7265625,0.040927694406548434,5.296746253967285,5.672609806060791,0.06625937001553,-0.02533167560898157
30,5,43,86,87,5.9609375,6.08203125,0.01991008349389852,6.017483711242676,6.191077709197998,0.02803938281979825,-0.00812929932589973
30,5,44,88,89,6.8203125,5.7265625,0.16036655211912945,6.804128646850586,6.093638896942139,0.10442038750065526,0.055946164618474195
30,5,45,90,91,5.90625,6.08984375,0.030147530468248876,5.909916400909424,6.088098526000977,0.029267286712029165,0.0008802437562197112
30,5,46,92,93,6.08984375,5.80078125,0.04746632456703015,6.162703990936279,6.066622257232666,0.015590840294280612,0.03187548427274954
30,5,47,94,95,5.6171875,5.8046875,0.03230148048452221,5.610180377960205,5.841088771820068,0.03953173849606001,-0.007230258011537802
30,5,48,96,97,6.06640625,6.08203125,0.002569043031470777,6.0968017578125,6.198874473571777,0.01646633049184222,-0.013897287460371444
30,5,49,98,99,6.28125,6.1875,0.014925373134328358,6.306366443634033,6.285175323486328,0.003360274151067842,0.011565098983260516
30,5,50,100,101,6.7109375,6.09375,0.0919674039580908,6.626437664031982,5.972050666809082,0.09875396561487099,-0.006786561656780182
30,5,51,102,103,6.6640625,6.80078125,0.020103388856978748,6.639660835266113,6.888978958129883,0.03619086723578129,-0.016087478378802544
30,5,52,104,105,6.3828125,6.30078125,0.012851897184822521,6.466767311096191,6.301567077636719,0.025546030267087082,-0.012694133082264561
30,5,53,106,107,11.6640625,8.4296875,0.2772940388479571,11.605077743530273,8.522589683532715,0.26561545972546524,0.011678579122491872
30,5,54,108,109,6.8203125,5.72265625,0.1609392898052692,6.846323490142822,5.661223411560059,0.1731002165306742,-0.012160926725405002
30,5,55,110,111,6.671875,6.16015625,0.07669789227166277,6.658906936645508,6.092563152313232,0.08505056306096641,-0.008352670789303643
30,5,56,112,113,11.203125,9.0,0.19665271966527198,11.175986289978027,9.047066688537598,0.19049053445506825,0.00616218521020373
30,5,57,114,115,6.84765625,5.671875,0.17170564746149458,6.804726600646973,5.703892707824707,0.16177488934200557,0.009930758119489014
30,5,58,116,117,6.31640625,6.96484375,0.09310151430173864,6.334500312805176,6.964762210845947,0.09049295280451781,0.0026085614972208293
30,5,59,118,119,5.84375,6.36328125,0.0816451810926949,5.839633464813232,6.373905658721924,0.08382179193029067,-0.002176610837595766
30,5,60,120,121,9.4765625,7.6640625,0.1912613355317395,9.470625877380371,7.65362548828125,0.19185642138381184,-0.0005950858520723523
30,5,61,122,123,7.60546875,6.5234375,0.14227015921931177,7.600646018981934,6.5243449211120605,0.14160652860058306,0.0006636306187287055
30,5,62,124,125,6.0703125,5.9375,0.021879021879021878,6.055678844451904,5.931429386138916,0.02051784143520478,0.0013611804438170977
30,5,63,126,127,6.79296875,7.2265625,0.06,6.792787551879883,7.228090286254883,0.06022375442691724,-0.00022375442691724423
30,6,32,64,65,4.7578125,6.953125,0.31573033707865167,6.484516620635986,6.289941310882568,0.030006139414341493,0.2857241976643102
30,6,33,66,67,4.38671875,4.6796875,0.06260434056761269,4.312344074249268,5.0321502685546875,0.14304147449717544,-0.08043713392956275
30,6,34,68,69,4.19921875,11.859375,0.6459156785243741,12.03341293334961,10.364883422851562,0.13865804487385747,0.5072576336505167
30,6,35,70,71,4.76171875,4.30859375,0.0951599671862182,4.301225185394287,4.627348899841309,0.07047744216093273,0.02468252502528548
30,6,36,72,73,4.71484375,4.6796875,0.007456503728251864,4.783863067626953,5.567738056182861,0.14078876927146936,-0.1333322655432175
30,6,37,74,75,6.4609375,5.5625,0.13905683192261184,6.72242546081543,5.796238422393799,0.13777572452388107,0.0012811073987307742
30,6,38,76,77,4.2734375,7.671875,0.4429735234215886,6.971872329711914,5.836324214935303,0.16287563240899644,0.28009789101259214
30,6,39,78,79,5.23828125,4.7421875,0.0947054436987323,4.7738165855407715,5.283439636230469,0.09645668083250664,-0.0017512371337743415
30,6,40,80,81,6.10546875,5.14453125,0.15738963531669867,6.167707443237305,5.6182732582092285,0.08908240056530459,0.06830723475139408
30,6,41,82,83,11.3671875,16.046875,0.29162609542356377,17.072799682617188,13.75658130645752,0.194239869137345,0.09738622628621876
30,6,42,84,85,8.515625,6.0078125,0.2944954128440367,8.184529304504395,7.03023624420166,0.14103353013440414,0.15346188270963254
30,6,43,86,87,5.11328125,4.3125,0.15660809778456838,5.296424865722656,4.156944274902344,0.21514146234657086,-0.05853336456200248
30,6,44,88,89,5.8984375,6.9765625,0.15453527435610304,5.7593183517456055,6.829268455505371,0.1566712614580603,-0.002135987101957254
30,6,45,90,91,7.4140625,6.51171875,0.12170706006322445,7.34708309173584,6.428048610687256,0.12508834724930962,-0.0033812871860851718
30,6,46,92,93,9.203125,7.8359375,0.14855687606112053,9.540040016174316,7.360973358154297,0.2284127377165714,-0.07985586165545086
30,6,47,94,95,7.4921875,7.0625,0.05735140771637122,7.35022497177124,7.036477088928223,0.042685480246927913,0.014665927469443306
30,6,48,96,97,6.21484375,7.3046875,0.14919786096256685,6.0679426193237305,7.426227569580078,0.1829037606954392,-0.03370589973287236
30,6,49,98,99,6.83203125,7.30859375,0.06520577231427044,6.817323684692383,7.294896602630615,0.06546671515070066,-0.0002609428364302169
30,6,50,100,101,8.3515625,8.8515625,0.05648720211827008,8.33570384979248,8.85892391204834,0.059061356373573556,-0.002574154255303475
30,6,51,102,103,8.265625,6.69140625,0.19045368620037806,8.269227027893066,6.663053035736084,0.19423508228026276,-0.0037813960798847024
30,6,52,104,105,9.125,9.1484375,0.0025619128949615714,9.090120315551758,9.146227836608887,0.006134498512332237,-0.0035725856173706655
30,6,53,106,107,9.9140625,9.5234375,0.039401103230890466,9.925278663635254,9.522826194763184,0.040548228670555755,-0.0011471254396652891
30,6,54,108,109,7.30078125,9.3046875,0.21536523929471033,7.315052509307861,9.256023406982422,0.2096981405870646,0.005667098707645729
30,6,55,110,111,7.45703125,7.80859375,0.04502251125562781,7.426342964172363,7.734449863433838,0.03983565795908921,0.005186853296538604
30,6,56,112,113,9.3671875,7.33984375,0.21643035863219348,9.351841926574707,7.354364395141602,0.21359188351515693,0.002838475117036554
30,6,57,114,115,8.5078125,10.7578125,0.20915032679738563,8.51244068145752,10.731745719909668,0.20679813856704285,0.0023521882303427777
30,6,58,116,117,8.78125,9.515625,0.07717569786535304,8.774937629699707,9.489031791687012,0.07525469169709138,0.0019210061682616575
30,6,59,118,119,10.6796875,11.15625,0.042717086834733894,10.678704261779785,11.164350509643555,0.04349973134973481,-0.0007826445150009159
30,6,60,120,121,6.59765625,9.546875,0.3089198036006547,6.583125591278076,9.557263374328613,0.3111913595516527,-0.0022715559509980388
30,6,61,122,123,7.8046875,7.87890625,0.009419930589985127,7.818118572235107,7.890431880950928,0.009164683227340069,0.0002552473626450582
30,6,62,124,125,7.359375,8.0078125,0.08097560975609756,7.3585429191589355,8.008734703063965,0.0811853317673615,-0.00020972201126392975
30,6,63,126,127,7.85546875,8.875,0.11487676056338028,7.855569839477539,8.875092506408691,0.11487459608955698,2.1644738232989846e-06
30,7,32,64,65,3.95703125,3.755859375,0.0508390918065153,4.164469242095947,3.560764789581299,0.14496552079486805,-0.09412642898835274
30,7,33,66,67,9.234375,5.19140625,0.43781725888324874,9.292617797851562,10.216163635253906,0.09040045464966659,0.3474168042335821
30,7,34,68,69,4.5703125,4.234375,0.0735042735042735,5.090510368347168,3.817781686782837,0.25001985841698066,-0.17651558491270714
30,7,35,70,71,4.69921875,3.90625,0.16874480465502908,4.551523208618164,4.572054862976074,0.004490684161332558,0.16425412049369653
30,7,36,72,73,4.5546875,5.1484375,0.11532625189681335,4.42563009262085,4.921118259429932,0.10068609220264502,0.014640159694168334
30,7,37,74,75,5.890625,6.37109375,0.07541385652973635,5.3861541748046875,6.089702606201172,0.11553083572259469,-0.04011697919285834
30,7,38,76,77,5.2265625,13.78125,0.6207482993197279,13.182167053222656,12.379419326782227,0.060896491692098625,0.5598518076276292
30,7,39,78,79,7.4453125,5.50390625,0.2607555089192025,7.082345962524414,5.697397708892822,0.19554936471049547,0.06520614420870705
30,7,40,80,81,6.078125,5.453125,0.10282776349614396,6.240057945251465,5.296650409698486,0.1511857011313315,-0.048357937635187545
30,7,41,82,83,5.9609375,6.70703125,0.11124053581828772,6.25840425491333,6.318624496459961,0.009530593498690978,0.10170994231959674
30,7,42,84,85,6.93359375,5.52734375,0.2028169014084507,7.050168037414551,5.536910533905029,0.21464133840198024,-0.01182443699352953
30,7,43,86,87,5.83203125,5.703125,0.022103148024112524,5.840456962585449,5.873579502105713,0.0056392425621189,0.016463905461993625
30,7,44,88,89,6.234375,5.8671875,0.05889724310776942,6.416807174682617,5.8080153465271,0.09487457104173137,-0.03597732793396195
30,7,45,90,91,5.8125,6.7890625,0.14384349827387802,5.59584379196167,6.8003153800964355,0.1771199600036322,-0.03327646172975418
30,7,46,92,93,6.2109375,6.9453125,0.10573678290213723,6.257148742675781,6.930843830108643,0.09720246249182922,0.008534320410308008
30,7,47,94,95,5.39453125,7.8125,0.3095,5.280076026916504,7.692796230316162,0.3136337075836596,-0.004133707583659607
30,7,48,96,97,7.125,6.20703125,0.1288377192982456,7.120168209075928,6.068673133850098,0.14767840370477647,-0.01884068440653086
30,7,49,98,99,7.2890625,6.6875,0.08252947481243302,7.294055461883545,6.839081287384033,0.06237602344499087,0.020153451367442142
30,7,50,100,101,7.796875,6.03515625,0.22595190380761523,7.747622013092041,6.029439926147461,0.22176896137178242,0.004182942435832809
30,7,51,102,103,7.57421875,6.59765625,0.12893243940175347,7.630295753479004,6.559957027435303,0.14027486753127286,-0.011342428129519383
30,7,52,104,105,7.19140625,6.49609375,0.09668658337859859,7.201070785522461,6.471652507781982,0.10129302980980999,-0.0046064464312114
30,7,53,106,107,6.97265625,6.19140625,0.11204481792717087,6.97285795211792,6.147939205169678,0.11830425237584014,-0.006259434448669263
30,7,54,108,109,7.5859375,7.4609375,0.016477857878475798,7.55797004699707,7.46860933303833,0.01182337498072581,0.004654482897749987
30,7,55,110,111,6.1171875,7.21484375,0.1521386031402274,6.086484432220459,7.191878318786621,0.15370030436675391,-0.0015617012265265184
30,7,56,112,113,9.171875,7.125,0.2231686541737649,9.194878578186035,7.190571308135986,0.21798083063381338,0.005187823539951536
30,7,57,114,115,6.58203125,7.6953125,0.1446700507614213,6.5460524559021,7.721565246582031,0.1522376296956469,-0.007567578934225577
30,7,58,116,117,5.875,6.63671875,0.11477339611536198,5.866690635681152,6.633706092834473,0.11562397345004884,-0.0008505773346868528
30,7,59,118,119,6.6953125,6.24609375,0.06709451575262544,6.708414077758789,6.237031936645508,0.07026729949126294,-0.003172783738637497
30,7,60,120,121,7.76171875,7.578125,0.02365374937091092,7.758328914642334,7.586126804351807,0.022195773366288894,0.0014579760046220282
30,7,61,122,123,5.5234375,5.62890625,0.018736988202637056,5.525470733642578,5.628149032592773,0.018243706475358473,0.0004932817272785828
30,7,62,124,125,13.1171875,12.640625,0.03633114949374628,13.104368209838867,12.650339126586914,0.03464715551193566,0.0016839939818106206
30,7,63,126,127,9.4140625,9.015625,0.04232365145228216,9.421891212463379,9.008355140686035,0.04389098350343016,-0.0015673320511480002
31,0,32,64,65,4.0234375,3.9140625,0.027184466019417475,4.287065505981445,4.286120891571045,0.00022034055907996637,0.02696412546033751
31,0,33,66,67,3.984375,4.7734375,0.16530278232405893,4.133408546447754,3.757981061935425,0.0908275773598453,0.07447520496421363
31,0,34,68,69,9.3046875,4.62109375,0.5033585222502099,8.767190933227539,8.823162078857422,0.006343660598052954,0.49701486165215697
31,0,35,70,71,3.857421875,3.783203125,0.019240506329113925,3.2130675315856934,4.032278537750244,0.20316329799518726,-0.18392279166607334
31,0,36,72,73,6.19921875,4.85546875,0.21676118462507876,4.769386291503906,5.953689098358154,0.19891915538230617,0.01784202924277259
31,0,37,74,75,3.095703125,3.6640625,0.15511727078891258,3.9365570545196533,3.5740342140197754,0.09209134669689518,0.06302592409201739
31,0,38,76,77,4.01953125,4.84375,0.17016129032258065,4.058882236480713,4.89929723739624,0.17153786761510528,-0.0013765772925246333
31,0,39,78,79,3.87109375,5.45703125,0.29062276306370793,5.2770915031433105,4.349801063537598,0.17571998496773655,0.11490277809597138
31,0,40,80,81,10.4765625,18.53125,0.43465430016863404,18.45835304260254,16.91890525817871,0.08340114531728414,0.3512531548513499
31,0,41,82,83,3.96875,4.96875,0.20125786163522014,4.157100677490234,4.753594875335693,0.1254827585203788,0.07577510311484134
31,0,42,84,85,3.9453125,4.44921875,0.11325724319578578,4.0668439865112305,4.7437543869018555,0.1426950776076573,-0.029437834411871505
31,0,43,86,87,4.5234375,3.953125,0.12607944732297063,4.542492389678955,3.9339334964752197,0.13397026147725608,-0.007890814154285442
31,0,44,88,89,4.8046875,4.23828125,0.11788617886178862,4.871007919311523,3.883681058883667,0.20269457097647398,-0.08480839211468535
31,0,45,90,91,3.728515625,5.140625,0.27469604863221886,4.147035598754883,4.582869052886963,0.0951005689018167,0.17959547973040216
31,0,46,92,93,3.30078125,4.6171875,0.28510998307952623,3.2510688304901123,4.692244052886963,0.30713986871807086,-0.022029885638544633
31,0,47,94,95,4.79296875,2.71484375,0.43357783211083945,4.792904853820801,2.7534608840942383,0.4255131349208323,0.00806469719000713
31,0,48,96,97,3.013671875,4.21484375,0.2849860982391103,2.9986705780029297,4.268507480621338,0.2974896748766074,-0.012503576637497071
31,0,49,98,99,4.125,4.7109375,0.12437810945273632,4.088555812835693,4.531035900115967,0.09765539206364457,0.026722717389091752
31,0,50,100,101,5.0546875,4.08203125,0.19242658423493045,5.079637050628662,4.054788589477539,0.20175623788402097,-0.009329653649090525
31,0,51,102,103,4.3046875,4.04296875,0.060798548094373864,4.306796073913574,3.97230863571167,0.07766502812332056,-0.016866480028946695
31,0,52,104,105,4.7578125,4.5390625,0.04597701149425287,4.697103023529053,4.6323418617248535,0.01378746888875827,0.0321895426054946
31,0,53,106,107,5.21875,5.1796875,0.0074850299401197605,5.23978328704834,5.2087907791137695,0.005914845373696538,0.0015701845664232222
31,0,54,108,109,4.69921875,3.58203125,0.23773898586866168,4.726461887359619,3.5820043087005615,0.24213832797843526,-0.00439934210977358
31,0,55,110,111,4.734375,4.94140625,0.04189723320158103,4.703704357147217,4.958249092102051,0.05133762548563684,-0.009440392284055812
31,0,56,112,113,4.81640625,4.359375,0.0948905109489051,4.822836875915527,4.334786415100098,0.10119572222163999,-0.006305211272734881
31,0,57,114,115,8.6328125,7.78125,0.09864253393665158,8.627408981323242,7.824326992034912,0.09308495644832131,0.005557577488330273
31,0,58,116,117,4.60546875,4.46875,0.029686174724342665,4.613889694213867,4.48236083984375,0.028507151901586064,0.0011790228227566008
31,0,59,118,119,4.6640625,4.3203125,0.07370184254606366,4.672518730163574,4.315672874450684,0.07637119855919727,-0.002669356013133617
31,0,60,120,121,3.37109375,4.35546875,0.22600896860986547,3.3600478172302246,4.354727745056152,0.2284138035851198,-0.002404834975254344
31,0,61,122,123,3.97265625,3.474609375,0.12536873156342182,3.9696409702301025,3.472862958908081,0.1251443178482777,0.00022441371514411723
31,0,62,124,125,4.8203125,4.17578125,0.13371150729335493,4.820712566375732,4.1816253662109375,0.13257110673272687,0.0011404005606280576
31,0,63,126,127,4.203125,4.375,0.039285714285714285,4.204418182373047,4.3708295822143555,0.0380731842116345,0.0012125300740797873
31,1,32,64,65,4.46875,3.408203125,0.23732517482517482,4.673334121704102,4.561733245849609,0.02388035457088132,0.2134448202542935
31,1,33,66,67,5.984375,3.60546875,0.3975195822454308,5.952762126922607,6.267097473144531,0.05015644763287929,0.3473631346125515
31,1,34,68,69,3.94921875,2.916015625,0.26162215628091,3.573514461517334,3.857698440551758,0.0736667169333686,0.18795543934754141
31,1,35,70,71,7.171875,3.166015625,0.5585511982570807,5.934953212738037,7.158881664276123,0.17096643148128424,0.38758476677579645
31,1,36,72,73,3.728515625,4.8125,0.2252435064935065,4.269022464752197,4.255065441131592,0.003269372259303777,0.22197413423420273
31,1,37,74,75,5.9140625,4.5390625,0.23249669749009247,5.29408597946167,4.867971420288086,0.08048878707801295,0.1520079104120795
31,1,38,76,77,4.046875,5.34375,0.24269005847953215,5.443302631378174,4.701685428619385,0.1362439777799055,0.10644608069962666
31,1,39,78,79,4.5703125,4.44140625,0.028205128205128206,4.38970947265625,4.895040988922119,0.10323335747534616,-0.07502822927021796
31,1,40,80,81,4.046875,4.30078125,0.05903723887375113,3.783597946166992,4.781087875366211,0.2086324190648379,-0.14959518019108675
31,1,41,82,83,12.34375,7.3046875,0.40822784810126583,11.342352867126465,11.999062538146973,0.05473008153201309,0.35349776656925275
31,1,42,84,85,4.03515625,4.8046875,0.16016260162601625,3.9570043087005615,4.764606952667236,0.16950037054254333,-0.009337768916527073
31,1,43,86,87,4.60546875,3.841796875,0.16581849024597117,4.605205535888672,3.864426612854004,0.1608568645333479,0.004961625712623263
31,1,44,88,89,5.1875,4.83984375,0.06701807228915663,5.76992654800415,4.826049327850342,0.16358565612595208,-0.09656758383679545
31,1,45,90,91,3.45703125,2.9140625,0.15706214689265538,3.5283334255218506,2.9721617698669434,0.1576301297467792,-0.0005679828541238219
31,1,46,92,93,4.30078125,4.734375,0.09158415841584158,4.207803726196289,4.94860315322876,0.14969869356954388,-0.058114535153702296
31,1,47,94,95,4.9375,4.7421875,0.03955696202531646,4.98783540725708,4.8342485427856445,0.03079228802297154,0.00876467400234492
31,1,48,96,97,4.3125,4.7578125,0.09359605911330049,4.444032192230225,4.625513553619385,0.039234856688973294,0.054361202424327196
31,1,49,98,99,6.22265625,5.77734375,0.07156308851224105,6.183002948760986,5.857357978820801,0.05266776882347139,0.01889531968876966
31,1,50,100,101,5.0546875,4.796875,0.05100463678516229,5.265264511108398,4.67020845413208,0.11301541560179894,-0.06201077881663665
31,1,51,102,103,4.1015625,4.015625,0.02095238095238095,4.0978288650512695,4.009631156921387,0.021523033546394656,-0.0005706525940137042
31,1,52,104,105,4.1171875,5.0625,0.1867283950617284,4.1317620277404785,5.06790018081665,0.18471913804058407,0.002009257021144323
31,1,53,106,107,4.796875,5.54296875,0.1346018322762509,4.858558177947998,5.542806625366211,0.12344800994622555,0.011153822330025334
31,1,54,108,109,4.703125,4.109375,0.12624584717607973,4.747677803039551,4.1131439208984375,0.1336514204344012,-0.007405573258321474
31,1,55,110,111,3.8671875,3.7890625,0.020202020202020204,3.9030404090881348,3.7593045234680176,0.03682664552624965,-0.01662462532422945
31,1,56,112,113,4.6171875,4.93359375,0.06413301662707839,4.63607931137085,4.942996025085449,0.06209123215090871,0.002041784476169678
31,1,57,114,115,4.5078125,3.66015625,0.18804159445407279,4.5096516609191895,3.6411027908325195,0.19259777370690226,-0.004556179252829473
31,1,58,116,117,4.44140625,4.609375,0.036440677966101696,4.44611930847168,4.593128681182861,0.032006369277971666,0.00443430868813003
31,1,59,118,119,5.91796875,5.67578125,0.04092409240924092,5.917932510375977,5.680787086486816,0.0400723434194916,0.0008517489897493236
31,1,60,120,121,4.03125,5.3046875,0.24005891016200295,4.04556941986084,5.312506198883057,0.23848193895540068,0.0015769712066022734
31,1,61,122,123,5.98828125,4.56640625,0.2374429223744292,5.982514381408691,4.573169231414795,0.23557739441021464,0.001865527964214575
31,1,62,124,125,4.88671875,4.4765625,0.08393285371702638,4.885672569274902,4.474094390869141,0.08424186692208997,-0.000309013205063588
