method,layer,head,mean_logit_mse,sink_mse,local_mse,long_mse,top1_match_rate,mean_attention_kl,mean_attention_l1,mean_margin_drop,query_count,logit_count
fireq,22,9,1.921545745039885,0.7436193067497121,0.901824448134873,1.9354109806889814,0.875,0.0487831557045979,0.12319533408299321,0.08090591430664062,8,75384
fireq,20,30,1.9152598299662678,0.41797215902087226,2.257652173723493,1.918744955524793,1.0,0.002903005994198793,0.00835432806411518,0.0007891654968261719,8,75384
fireq,18,19,1.9057512547515738,0.5331194939117915,1.3094808389852335,1.9209768398304685,0.625,9.454990140511654e-05,0.009065826423466206,0.004175662994384766,8,75384
fireq,19,22,1.9026693922824915,0.46769396670377766,0.8169856354430481,1.9369411146379647,1.0,0.0005517995390391661,0.010181126979659894,0.23025894165039062,8,75384
fireq,19,2,1.8918955068643044,0.3580923697880531,1.6576106983226735,1.9012633943948436,1.0,5.460671218315838e-06,0.0019949693378293887,0.0007832050323486328,8,75384
fireq,12,1,1.8827201217383303,0.24562367868967502,1.4322904146634616,1.8759455669418599,0.875,0.021131614575097046,0.10144661570666358,-0.1416780948638916,8,75384
fireq,17,9,1.8694996170392233,0.2693461496805886,2.599279944451301,1.8935581099049488,0.875,0.026085795141469248,0.07441930191524904,-0.07186317443847656,8,75384
fireq,10,14,1.8560621376379538,0.2136767979825514,1.2262527465820312,1.8401874567538652,1.0,1.9366493688721675e-06,0.0005028968698752578,0.01598072052001953,8,75384
fireq,31,20,1.8524313492370617,0.749946065420051,1.2149560781625601,1.863127124408543,1.0,0.033427209332330676,0.06801318583165994,-0.08800148963928223,8,75384
fireq,19,10,1.846377666145083,0.31530122088061663,1.0920266455346412,1.873856845305228,0.875,0.03152897128439136,0.09973542550142156,0.09340894222259521,8,75384
fireq,28,15,1.8435557957667892,0.6428891684524607,0.8163589226020561,1.8680481974227154,0.875,1.634083659780329e-05,0.0006742180898740989,0.1530909538269043,8,75384
fireq,29,27,1.8302363400084805,1.9043249946407899,1.2002346583775112,1.8789969641431028,1.0,0.000880058500108305,0.011824339264421724,0.1253722906112671,8,75384
fireq,31,7,1.829830630471521,1.7253263354470054,1.0836880987817115,1.8552240786640934,0.875,0.22455027380110623,0.29858440006595627,0.059923648834228516,8,75384
fireq,12,12,1.8271939274420632,0.39857977527374494,1.3306979210822136,1.839246499512508,0.875,0.07214792783258772,0.14195488446898089,-0.132415771484375,8,75384
fireq,12,18,1.8230095699183269,0.676874644091705,1.2824262262700679,1.8435266319442025,0.875,0.02093823917309834,0.0861725683498662,-0.1815166473388672,8,75384
fireq,28,16,1.813858314235366,0.4306446807617061,1.6647738278567137,1.836462289737782,1.0,0.031156473710836963,0.07511498338408273,-0.49544572830200195,8,75384
fireq,30,25,1.811584793488367,0.44577356425248454,1.3756299951574305,1.8230965464790625,1.0,0.028604899502833278,0.07198309391291466,0.046634674072265625,8,75384
fireq,25,3,1.8106307858716135,0.6232785007250013,1.2727683434119592,1.8273485401762308,1.0,0.08576419126362111,0.08728269978018943,0.3024756908416748,8,75384
fireq,28,19,1.7969476423953128,0.6128651599170741,1.2449838407747038,1.8077823253427685,1.0,0.008955126048022066,0.039527019507659134,-0.08811640739440918,8,75384
fireq,11,20,1.7951844952834985,0.1452619044653461,2.749579616169353,1.7845888860209331,0.875,0.005148533942701761,0.03540470610278135,0.007723808288574219,8,75384
fireq,25,2,1.791773641742935,0.7337538709550151,2.3460283719576323,1.804268331938607,0.875,0.0018727979295363184,0.03213442487140128,-0.10212230682373047,8,75384
fireq,16,12,1.779220252334627,0.278756340367481,2.378060581919911,1.7852177614352687,1.0,0.0069599835580334,0.019930701026169118,0.08038008213043213,8,75384
fireq,25,0,1.778877608882217,2.0332495059209936,2.7796181311974157,1.7757753325733916,1.0,0.00543984310663248,0.0700486813490997,-0.03921794891357422,8,75384
fireq,19,8,1.7724613131823255,0.44125556371142094,1.6126200330126417,1.793668752582793,0.625,0.2520235067931935,0.48676380002871156,0.2872762680053711,8,75384
fireq,27,28,1.7672186894504824,1.2785369562267894,1.2755487714494977,1.793408176929654,0.875,0.011760825997044172,0.04084793431684375,-0.3106839656829834,8,75384
fireq,20,0,1.7651503209945796,0.1314480233005615,0.886915278172755,1.7935896562457543,1.0,0.011837076207910968,0.049421629465314254,-0.11410021781921387,8,75384
fireq,23,15,1.7595447571629006,0.270566991710031,1.075787869128552,1.7815045064976434,1.0,0.060887293904670514,0.13750347727909684,-0.039880990982055664,8,75384
fireq,17,5,1.7531687895551007,0.43018266269967265,1.5994823078532796,1.7552169800655186,0.875,0.07935839486400909,0.17045424188836478,-0.08915591239929199,8,75384
fireq,16,29,1.7523241485911076,0.30518830021462456,1.7836492098294772,1.758132341773034,0.75,0.07731865896266754,0.2051231709538115,0.1131443977355957,8,75384
fireq,19,1,1.7511420239333555,0.17690457829743192,1.1306428930261634,1.7710546352453878,1.0,2.075625843644957e-06,0.0008868323056958616,-3.647804260253906e-05,8,75384
fireq,10,0,1.7469329364488488,0.29054704570665596,1.9622557419996995,1.7626663938585807,0.875,0.013977744825313693,0.07449784363380291,0.05505776405334473,8,75384
fireq,11,28,1.7314626165451459,0.3255850096065842,2.0672313648265797,1.7180994709002773,1.0,4.036436621390749e-06,0.0018826240120688453,0.0008406639099121094,8,75384
